SA2 code,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
213041461,53419.0,55619.0,56442.0,58019.75,60452.53039126449,60959.487868806835,63515.53209079605,66511.65424984743,70041.28966176992,74222.85372688869
213041462,55810.0,57829.0,59329.0,60700.0,62804.02248478821,63239.41317817582,65431.45843767654,67982.98919939033,70965.39672784717,74467.79788654504
213041463,60706.0,63092.0,64055.0,65552.5,67851.26361134963,68327.13872144873,70723.20203193276,73513.30025431598,76775.99181488816,80609.42640621672
213051361,53595.0,55029.0,56365.0,57497.00000000001,59229.10158786481,59585.95784439349,61380.989449463654,63461.23490490298,65880.82466759662,68706.64645167788
213051362,50331.0,51319.0,51933.0,52703.25,53875.76107135636,54115.480353692525,55319.4098997162,56703.962999180796,58300.56993782784,60147.32765567117
213051363,53966.0,55310.0,57128.0,58572.5,60794.03697617631,61255.19605620056,63578.48229158028,66291.31157089063,69473.46738957969,73225.23843493866
213051365,53405.0,54321.0,55002.0,55759.0,56910.12804079852,57145.106588452516,58324.850389244995,59679.46205916811,61238.7940955665,63038.87843756454
213051366,53233.0,54134.0,55425.0,56485.25,58106.048005751014,58439.509101275224,60116.382972036445,62056.99716491505,64310.66361906432,66938.11323549278
213051368,59566.0,61353.0,63382.0,65393.5,68506.50586720205,69158.74547727373,72450.99287860698,76331.08664412163,80929.96420038147,86415.41434785486
213051369,54340.0,56229.0,58036.0,59440.0,61596.94810117858,62043.99191088664,64295.43320533021,66920.21704849185,69993.64672614721,73610.05191214703
213051464,66413.0,67071.0,68716.0,68939.5,69275.84040652832,69343.43667376241,69681.74779700705,70064.20467302669,70496.83021555572,70986.53920113582
213051465,61907.0,64152.0,65144.0,66331.5,68145.22013347354,68517.88276813753,70391.3857566053,72556.70777956709,75067.62889622802,77990.1706278496
213051466,63737.0,65867.0,68221.0,69964.0,72645.2986910189,73202.11003482116,76007.50597868068,79284.5295847392,83130.12918258649,87666.27062350092
213051467,50169.0,51519.0,52953.0,54179.75,56062.50475362586,56452.14090855482,58413.86160028814,60697.48874061793,63367.00471586225,66502.29316460947
213051468,57212.0,59281.0,60820.0,61859.50000000001,63445.39979242026,63770.711333447325,65405.60909153147,67292.02240907449,69475.44582069106,72011.49835998222
214011370,52676.0,54305.0,56480.0,58230.75,60938.27883044883,61504.96274508627,64364.731163799785,67731.56116257768,71717.3734054911,76465.28527328263
214011371,51374.0,53259.0,55331.0,56958.5,59471.55666127487,59996.34362590352,62643.4324888689,65752.79820625848,69424.46296818649,73785.74159671762
214011372,47373.0,48577.0,50401.0,51880.0,54163.601119025414,54640.42478951829,57045.53148175746,59870.37524559773,63205.69368734214,67166.9600779083
214011373,62648.0,65367.0,66992.0,69148.0,72486.07965130164,73185.92435392975,76718.93246475804,80885.43974980559,85827.32284877184,91726.61909070141
214011374,57630.0,59972.0,62128.0,64133.49999999999,67238.85670510879,67890.0004428217,71177.24763944992,75054.46603715784,79653.93970290605,85145.44466660981
214011375,54633.0,56528.0,58360.0,60171.5,62973.09370073681,63559.50096207446,66518.84047525468,70003.10811047674,74128.22901589371,79042.45932480323
214011376,62010.0,64367.0,65813.0,67520.0,70146.91200826585,70692.73477336443,73443.08420869178,76657.60708799982,80432.22846762245,84887.77271570425
214021377,55235.0,57195.0,59787.0,61818.75,64969.9428674921,65632.30766964487,68977.89553425928,72933.53980035888,77638.83746591523,83273.80420269317
214021378,75861.0,77756.0,82179.0,84904.25,89127.68860315593,90014.39408764377,94492.02938657692,99779.9442456922,106061.75801241105,113573.71588853226
214021379,53957.0,54913.0,56871.0,58423.49999999999,60815.8216687767,61313.87812887468,63824.55481281935,66764.72398555935,70224.78777836761,74319.09102602866
214021380,58594.0,60236.0,62275.0,63882.49999999999,66355.99141910879,66869.84411861686,69459.00367913095,72484.59019778158,76036.64156200942,80228.52307243139
214021381,81583.0,83275.0,86317.0,88764.5,92539.84750541608,93327.03175684804,97296.43367463165,101951.94155423812,107439.99291939336,113946.398924789
214021382,66615.0,68706.0,71478.0,73771.5,77322.13659972299,78066.44248527434,81823.79549962791,86254.26503607331,91508.42432689498,97779.41646128499
214021383,59717.0,60284.0,61551.0,63722.25000000001,67094.01330146952,67804.04827919927,71391.79355936234,75641.57692770289,80707.18512998875,86787.63545943797
214021384,45524.0,47756.0,49287.0,50704.25,52891.25463547691,53347.52178887717,55648.5375310187,58348.83505499508,61534.078091801675,65313.09300754807
214021385,57071.0,58976.0,60475.0,62277.75,65062.48453028111,65644.33518255212,68579.60575511135,72029.44130226485,76105.73978559485,80951.09772962968
215011386,48023.0,49151.0,52280.0,53973.0,56594.73744261668,57144.55510036544,59920.35077131758,63194.809400463164,67079.88157680647,71719.2887840796
215011387,52625.0,50571.0,60456.0,64022.49999999999,69687.84950004962,70921.18472852286,77196.99867587986,84882.05432171441,94388.43069945063,106280.85542327378
215011388,50607.0,52518.0,54821.0,56467.75,59012.074272974765,59543.8675637339,62226.79556333018,65381.08787493942,69109.54510239726,73543.25812569933
215011389,47772.0,54219.0,58755.0,63027.5,69902.27645519532,71427.20612665216,79218.18744337725,88939.07508910888,101217.0333734207,116936.56751741185
215011390,48226.0,56733.0,64105.0,68213.5,74771.22166172686,76208.8516322309,83535.20839685973,92569.72101274329,103832.78744230075,118045.42647751757
215011391,43571.0,47995.0,49211.0,51227.25,54375.53827332812,55043.89298493893,58426.7418164263,62466.33508706064,67325.08471763524,73216.3411247839
215011392,47333.0,48418.0,52296.0,54037.00000000001,56735.44013882515,57302.07851240073,60163.56654274979,63543.49614118352,67559.53317496381,72363.12133352722
215011393,49644.0,50581.0,65775.0,71746.0,81515.56364880272,83735.53824650854,95137.70241685979,109711.83294758848,128619.41480225428,153556.2634917108
215011394,50845.0,58228.0,52472.0,55506.75000000001,60322.14991507376,61368.78037201138,66692.73141925452,73201.78112697213,81239.13804200599,91273.95454637942
215021395,52869.0,55398.0,57883.0,60021.75000000001,63348.41373060744,64050.62208124409,67600.58324366469,71815.63794467197,76853.24533317045,82918.0948360194
215021396,45428.0,46796.0,50054.0,51850.0,54640.66408279058,55228.836652571365,58201.356050462186,61725.42525272252,65930.05673387836,70982.48107657024
215021398,48610.0,50768.0,48655.0,49393.0,50516.79099784195,50746.66290261889,51901.25247888442,53229.71866542004,54762.49702310817,56536.52699919696
215021399,45331.0,45559.0,46797.0,47902.25,49599.28063697993,49950.71088843209,51720.31224779614,53781.64180420557,56193.061871162965,59027.54602845895
215021469,48629.0,50647.0,53280.0,54916.75,57447.29590547579,57976.72643235241,60648.27505251437,63792.25934914241,67512.59754754578,71942.0676800308
215021470,50035.0,51806.0,53244.0,54639.5,56787.61309020735,57234.12601598707,59484.24498306252,62115.148376630714,65205.820941112725,68855.8335061785
215031400,45741.0,50300.0,47398.0,50443.25000000001,55304.60407809929,56370.575293565125,61803.16193475449,68503.819306649,76859.34972619601,87405.85240749524
215031401,40195.0,46320.0,46093.0,47056.0,48530.67927884928,48834.85807484129,50365.284657817196,52140.97153867208,54209.048681756634,56627.91531621211
215031402,42497.0,46432.0,47530.0,49136.50000000001,51627.6988402062,52151.19914435173,54795.24189920344,57920.598272808136,61637.16777388635,66086.59816309926
215031403,53559.0,54055.0,56673.0,60204.99999999999,65833.18432057592,67064.04984924181,73333.44331881785,81045.85761735479,90634.82007693553,102698.73860280101
215031404,50470.0,53675.0,54265.0,55886.0,58390.133585183816,58913.401289274385,61553.18632999806,64656.013090001084,68322.65444552933,72681.55303251486
215031405,48133.0,51610.0,52912.0,54909.0,58017.55589469307,58674.46392569757,61996.19352747839,65944.69854383587,70669.6796751048,76366.1499629353
216011406,50825.0,52698.0,54500.0,55651.75,57415.88494667431,57779.89638972384,59611.49260073846,61737.35669280074,64214.242893881135,67112.53338182859
216011407,44236.0,46980.0,47559.0,48625.74999999999,50261.76585859143,50599.97779784363,52302.41665218823,54282.09883644948,56593.54015652513,59304.640707490355
216011408,42911.0,47050.0,47199.0,47966.75,49137.10760225323,49376.8903160499,50581.654427794245,51970.08394966886,53574.94246170418,55436.161847848125
216011409,45162.0,49474.0,48071.0,47878.5,47590.90629745585,47533.73305706813,47248.21027992124,46928.92659936293,46572.15974278592,46173.848301008366
216011410,42515.0,45788.0,45311.0,46050.0,47176.57908675598,47407.40708842299,48567.19413257379,49903.87455306667,51449.02709615362,53241.14584925747
216021411,49203.0,49449.0,49895.0,50596.0,51662.27305341216,51880.02184633996,52973.35470477119,54229.275494050176,55675.68443336695,57346.29560786655
216021412,42397.0,48208.0,49207.0,50199.49999999999,51718.277930477365,52031.22359377323,53605.4200317847,55429.97147174973,57552.45625932885,60031.68339695342
216021413,41874.0,44383.0,45853.0,46317.5,47021.30821592917,47164.20877423266,47880.88298232039,48699.392804364164,49635.957565956815,50709.85596279719
216021414,47691.0,48313.0,49703.0,50561.25,51870.85483710742,52139.559912237375,53490.045113171254,55048.69278395601,56853.26606823097,58949.962008991955
216031415,46551.0,47317.0,47974.0,48897.5,50309.4160769375,50599.953112083946,52061.02754924812,53752.19840667445,55716.56936160268,58007.24798558913
216031416,54553.0,56418.0,58566.0,60140.99999999999,62567.0340897449,63071.813716275734,65616.07420708443,68593.82959807094,72095.83127045253,76236.72395067348
216031417,48325.0,50116.0,52040.0,53333.74999999999,55322.62026506053,55735.227720678835,57813.651554180804,60239.07324404914,63082.14395067291,66431.55421146675
216031418,45340.0,48209.0,48347.0,48820.75,49538.33838125943,49683.96554204368,50414.24183660828,51247.87832244571,52201.2272589632,53293.69653547663
216031419,45870.0,48350.0,50822.0,52453.24999999999,54978.66313001751,55508.06345407505,58180.553571823075,61331.858317281476,65069.1001418198,69529.69110315516
217011420,51261.0,50806.0,53252.0,54725.49999999999,56996.90832973409,57470.04517580859,59855.36717967382,62650.233869610034,65941.27429773797,69838.18432450278
217011421,48303.0,49549.0,52803.0,54195.0,56338.04414521902,56783.60154224274,59029.007296086325,61654.97813369984,64740.61695328526,68385.69051891027
217011422,54003.0,55632.0,57119.0,57980.0,59290.96780405819,59559.089742183656,60905.76185482621,62455.02331537256,64242.277138409794,66310.47606759789
217011423,51223.0,57001.0,55594.0,58543.99999999999,63203.80501492967,64209.94537968508,69320.73086562073,75528.00617123678,83136.49517520009,92558.31145386986
217031471,46296.0,48007.0,50906.0,52148.5,54057.73991032491,54453.56795714794,56447.200088529986,58772.15005141497,61495.44892805902,64701.121983966426
217031472,48846.0,50671.0,52459.0,54005.75000000001,56394.283725742964,56893.118196583775,59409.35270078417,62365.31383212999,65856.23091265252,70003.3433959949
217031473,44468.0,46723.0,47301.0,48054.25,49202.11781925857,49437.17518747927,50618.07682412444,51978.32527543868,53549.72764798283,55371.00006697432
217031474,47086.0,48418.0,55201.0,57203.74999999999,60316.86779621293,60973.37550610333,64291.642234826955,68227.85074454213,72927.2007227903,78578.10779100803
217031475,43174.0,44325.0,48073.0,48138.75,48237.50989055707,48257.30239118302,48356.30549996196,48467.91249783344,48593.76015968299,48735.70639027325
217031476,44236.0,44755.0,46448.0,47900.0,50146.08594557355,50616.367443978044,52989.82697491553,55785.17496719264,59095.83588012288,63041.36546464716
217041477,49104.0,50652.0,55573.0,57309.5,59995.64111394022,60558.04964395133,63396.452821934916,66739.32434765653,70698.35674160774,75416.47792704635
217041478,51459.0,52080.0,55547.0,57363.74999999999,60178.00440111527,60768.46863588435,63749.75787007097,67268.25241127277,71445.02672641745,76435.65692140424
217041479,52090.0,59812.0,56099.0,57495.5,59642.39564207918,60087.8078892538,62331.500924352724,64949.90812423951,68019.3588451479,71635.68157110226
217041480,53226.0,54849.0,58247.0,60143.00000000001,63079.57513691693,63695.566730267295,66805.6014407396,70475.22428500018,74830.3183690275,80032.56802709949
