,id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_latitude,min_pri_longitude,min_sec_latitude,min_sec_longitude,min_other_latitude,min_other_longitude
666,433423334,STUDIO APARTMENT/238 Flinders Street,Melbourne,3000,259,Apartment,0,1,0,0,Y,-37.81751673,144.9664983,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
667,433423134,STUDIO APARTMENT/339  Swanston Street,Melbourne,3000,255,Apartment,0,1,0,0,Y,-37.81034757,144.96389127,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
669,432869670,6008/228 La Trobe Street,Melbourne,3000,750,Apartment,2,1,0,0,Y,-37.80977208,144.96246014,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
670,432777186,2505/228 La Trobe Street,Melbourne,3000,650,Apartment,1,1,0,0,Y,-37.80977208,144.96246014,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
671,432708186,2509/228 La Trobe Street,Melbourne,3000,750,Apartment,2,1,0,0,Y,-37.80977208,144.96246014,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
672,432705442,24/300 King St,Melbourne,3000,1099,Apartment,3,2,0,0,Y,-37.81317958,144.95452919,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
673,432705462,504/38 Rose Lane,Melbourne,3000,1099,Apartment,3,2,1,0,Y,-37.81501255,144.95417288,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
674,426537922,3817/228 La Trobe Street,Melbourne,3000,900,Apartment,2,2,0,0,Y,-37.80977208,144.96246014,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
675,431527010,1111/38 La Trobe St,Melbourne,3000,550,Apartment,0,1,0,0,N,-37.80825992,144.96763496,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
676,432409838,81 Abeckett Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80937409,144.96120621,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
677,432580582,8303/228 La Trobe Street,Melbourne,3000,900,Apartment,2,2,0,0,Y,-37.80977208,144.96246014,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
681,432424406,3815/228 La Trobe Street,Melbourne,3000,880,Apartment,2,2,0,0,Y,-37.80977208,144.96246014,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
682,432418594,161/99 Spring Street,Melbourne,3000,1400,Apartment,3,2,2,0,N,-37.81252816,144.97333472,-37.80205,144.96951,-37.87323,144.98349,-37.80784,144.9848
683,426639346,6016/228 La Trobe Street,Melbourne,3000,900,Apartment,2,2,0,0,N,-37.80977208,144.96246014,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
686,430779242,708/228 A'BECKETT STREET,Melbourne,3000,525,Apartment,2,1,0,0,N,-37.81028804,144.9566523,-37.79873,144.95064,-37.74119,144.94274,-37.80519,144.95509
687,432208514,Unit 1212/22-24 Jane Bell Lane,Melbourne,3000,400,Apartment,1,1,1,0,N,-37.8101513,144.96621802,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
688,432179838,8 Sutherland St,Melbourne,3000,650,Apartment,3,2,0,0,N,-37.81140829,144.96101689,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
691,427240730,1804/137 Bourke Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.81272215,144.96913526,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
692,431743038,31 A'beckett St,Melbourne,3000,500,Apartment,2,1,1,0,N,-37.80891993,144.96260613,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
693,431307898,157/44 Spencer Street,Melbourne,3000,300,Apartment,1,1,0,0,Y,-37.81974002,144.95474875,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
694,401596456,404/402-408 La Trobe Street,Melbourne,3000,575,Apartment,2,1,1,0,N,-37.8111586,144.95772176,-37.79873,144.95064,-37.74119,144.94274,-37.81654,144.95615
695,431450882,2706/200 Spencer Street,Melbourne,3000,580,Apartment,2,1,1,0,Y,-37.81630028,144.95316801,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
696,431174694,Studio King Single/480 Elizabeth Street,Melbourne,3000,487,Studio,0,1,0,0,Y,-37.807554,144.960362,-37.80205,144.96951,-37.80597,144.95288,-37.80519,144.95509
697,431175314,Shared Living 2 Bed/480 Elizabeth Street,Melbourne,3000,390,Unit,1,1,0,0,Y,-37.807554,144.960362,-37.80205,144.96951,-37.80597,144.95288,-37.80519,144.95509
698,418300114,1101/39 Queen Street,Melbourne,3000,550,Apartment,2,1,0,0,Y,-37.817896,144.961687,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
699,430899682,807/483 Swanston Street,Melbourne,3000,700,Apartment,2,1,1,0,Y,-37.80721793,144.96233577,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
700,430640450,6809/228 La Trobe Street,Melbourne,3000,850,Apartment,2,1,1,0,Y,-37.80977208,144.96246014,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
701,429363498,4501/483 Swanston Street,Melbourne,3000,1150,Apartment,3,2,1,0,Y,-37.80721793,144.96233577,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
702,430683978,511/318 Little Lonsdale Street,Melbourne,3000,450,Apartment,1,1,1,0,N,-37.81161166,144.96033161,-37.80205,144.96951,-37.74119,144.94274,-37.81654,144.95615
703,430432866,103B/11 Rose Lane,Melbourne,3000,900,Apartment,1,1,0,0,Y,-37.81545214,144.95408105,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
704,430417490,4808/80 A'Beckett Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.80903594,144.96105282,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
705,429233486,511/300 Swanston Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.8106088,144.96457983,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
706,427394126,1803/157 a'beckett,Melbourne,3000,580,Apartment,1,1,0,0,N,-37.81012056,144.95875235,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
707,427898046,1213/9-23  Mackenzie Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80753655,144.96732789,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
708,429720134,1601/141 La Trobe Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80875932,144.96747446,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
709,429916154,514/199 William Street,Melbourne,3000,650,Apartment,2,1,0,1,Y,-37.81455678,144.95741908,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
710,403612076,103/593 Elizabeth Street,Melbourne,3000,250,Apartment,1,1,0,0,N,-37.804429,144.958461,-37.79873,144.95064,-37.80597,144.95288,-37.80519,144.95509
711,430326866,Unit 805/60 A'beckett St,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80887752,144.96155727,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
712,430276134,181 Abeckett Street,Melbourne,3000,390,Apartment,1,1,0,0,Y,-37.81017856,144.9582146,-37.79873,144.95064,-37.74119,144.94274,-37.80519,144.95509
713,429930134,803/199 William Street,Melbourne,3000,575,Apartment,2,2,0,1,Y,-37.81455678,144.95741908,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
714,429727550,129/44 Spencer Street,Melbourne,3000,280,Studio,0,1,0,0,Y,-37.81974002,144.95474875,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
715,429425630,340/44 Spencer Street,Melbourne,3000,340,Studio,0,1,0,0,Y,-37.81974002,144.95474875,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
716,426879558,3908/639 Lonsdale St,Melbourne,3000,775,Apartment,2,1,0,0,Y,-37.81508266,144.95330845,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
718,421373178,394 Collins Street,Melbourne,3000,470,Apartment,1,1,0,0,Y,-37.81681897,144.9611835,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
719,429163762,702/181 Exhibition Street,Melbourne,3000,600,Apartment,2,1,1,0,Y,-37.81202407,144.96999565,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
720,428996994,325 Collins Street,Melbourne,3000,1200,Apartment,2,2,0,0,Y,-37.81706604,144.96354393,-37.82935,144.9535,-38.01399,145.17547,-37.81654,144.95615
721,427258870,5504/398 Elizabeth Street,Melbourne,3000,670,Apartment,2,1,0,0,N,-37.80938996,144.96120981,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
722,428840542,1302a/565 flinders st,Melbourne,3000,430,Apartment,1,1,0,0,Y,-37.82106828,144.95589951,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
723,428783690,555 Flinders St,Melbourne,3000,430,Apartment,1,1,0,0,Y,-37.82145164,144.95564585,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
724,422966702,2101/200 Spencer St,Melbourne,3000,815,Apartment,2,1,1,0,Y,-37.81630028,144.95316801,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
725,423006870,7/9-13 Anthony St,Melbourne,3000,495,Apartment,1,1,1,0,Y,-37.80921956,144.95893815,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
726,423568498,4004/639 Lonsdale St,Melbourne,3000,630,Apartment,1,1,0,0,Y,-37.81508266,144.95330845,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
727,428690586,Level51/135 A'beckett Street,Melbourne,3000,580,Apartment,2,1,0,0,Y,-37.80975806,144.95970282,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
728,427931862,806/238 Flinders Street,Melbourne,3000,360,Apartment,1,1,0,0,Y,-37.81751673,144.9664983,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
729,427425734,9-23 MacKenzie Street,Melbourne,3000,650,Apartment,2,2,0,0,Y,-37.80753655,144.96732789,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
730,425691334,1707/620 Collins St,Melbourne,3000,815,Apartment,2,1,1,0,Y,-37.81876804,144.95443126,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
731,423010878,1301/442 Elizabeth St,Melbourne,3000,785,Apartment,2,1,0,0,Y,-37.80834504,144.9607299,-37.80205,144.96951,-37.74119,144.94274,-37.80519,144.95509
732,423006894,807/200 Spencer St,Melbourne,3000,630,Apartment,1,1,0,0,Y,-37.81630028,144.95316801,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
733,423006866,807/601 Little Collins St,Melbourne,3000,630,Apartment,1,1,0,0,Y,-37.81792831,144.95483925,-37.82935,144.9535,-37.74119,144.94274,-37.81654,144.95615
734,421042590,"520/585 Latrobe Street, Melbourne",Melbourne,3000,1290,Apartment,3,2,0,0,N,-37.809384,144.962343,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
735,419596182,311 EXHIBITION ST,Melbourne,3000,560,Apartment,2,1,0,0,N,-37.808699,144.968706,-37.80205,144.96951,-38.01399,145.17547,-37.80519,144.95509
736,407092791,221/268 Flinders Street,Melbourne,3000,280,Studio,1,1,0,0,Y,-37.81776407,144.96564753,-37.80205,144.96951,-38.01399,145.17547,-37.81654,144.95615
737,402980964,593 Elizabeth Street,Melbourne,3000,250,Apartment,1,1,0,0,Y,-37.80450058,144.95820618,-37.79873,144.95064,-37.80597,144.95288,-37.80519,144.95509
738,435142927,4/19 Albert Street,East Melbourne,3002,300,Other,1,1,0,0,N,-37.81136604,144.99017792,-37.81363,144.99574,-37.80298,144.9905,-37.80784,144.9848
740,435140603,1306V/296 Victoria Parade,East Melbourne,3002,750,Apartment,1,1,0,0,Y,-37.80930585,144.98144301,-37.80205,144.97852,-37.80371,144.97441,-37.80784,144.9848
741,435034427,103/462 Victoria Parade,East Melbourne,3002,360,Apartment,1,1,0,0,N,-37.80981897,144.98712535,-37.80298,144.9905,-37.80298,144.9905,-37.80784,144.9848
742,435134499,13/86 Hotham Street,East Melbourne,3002,475,Apartment,1,1,1,0,N,-37.81414062,144.98747862,-37.81363,144.99574,-37.80298,144.9905,-37.81954,144.98926
743,435125903,7/35 Powlett Street,East Melbourne,3002,625,Apartment,2,1,1,0,N,-37.81540651,144.9850928,-37.81363,144.99574,-37.80298,144.9905,-37.81954,144.98926
744,434832927,125B George Street,East Melbourne,3002,695,Townhouse,2,1,1,0,N,-37.8157944,144.98618256,-37.81363,144.99574,-37.80298,144.9905,-37.81954,144.98926
745,435117407,38/400 Victoria Parade,East Melbourne,3002,770,Apartment,3,2,2,0,N,-37.80956276,144.98485413,-37.80298,144.9905,-37.80298,144.9905,-37.80784,144.9848
746,423987834,P08P/191 Powlett Street,East Melbourne,3002,625,Apartment,2,1,1,0,N,-37.810097,144.985965,-37.80298,144.9905,-37.80298,144.9905,-37.80784,144.9848
748,435116003,7/126 Wellington Parade,East Melbourne,3002,1800,Apartment,3,2,1,0,Y,-37.81627642,144.9858984,-37.81363,144.99574,37.83731,144.96665,-37.81954,144.98926
749,434922051,303V/162 Albert Street,East Melbourne,3002,490,Apartment,2,1,1,0,N,-37.81004323,144.9855313,-37.80298,144.9905,-37.80298,144.9905,-37.80784,144.9848
750,434921247,3/126 Albert Street,East Melbourne,3002,450,Apartment,2,1,0,0,N,-37.81060049,144.9870409,-37.80298,144.9905,-37.80298,144.9905,-37.80784,144.9848
751,434809999,1302/1 Powlett Street,East Melbourne,3002,1800,Apartment,3,2,2,0,N,-37.81610685,144.98494736,-37.81363,144.99574,-37.87323,144.98349,-37.81954,144.98926
752,435106611,16/22 Agnes Street,East Melbourne,3002,530,Apartment,2,1,1,0,N,-37.81773609,144.98009919,-37.83169,144.9848,-37.87323,144.98349,-37.81954,144.98926
753,435103015,508/1 Powlett Street,East Melbourne,3002,700,Apartment,2,2,1,0,Y,-37.81610685,144.98494736,-37.81363,144.99574,-37.87323,144.98349,-37.81954,144.98926
754,435102643,10/21-23 Hotham Street,East Melbourne,3002,495,Apartment,1,1,1,0,N,-37.81481819,144.98986055,-37.81363,144.99574,37.83731,144.96665,-37.81954,144.98926
755,435102051,13/21 Hotham Street,East Melbourne,3002,425,Apartment,1,1,1,0,N,-37.81481819,144.98986056,-37.81363,144.99574,37.83731,144.96665,-37.81954,144.98926
756,425896434,208V/162 Albert Street,East Melbourne,3002,510,Apartment,2,1,1,1,N,-37.810096,144.985498,-37.80298,144.9905,-37.80298,144.9905,-37.80784,144.9848
757,434500319,11/25 Hotham Street,East Melbourne,3002,320,Studio,0,1,0,0,N,-37.81478923,144.98957388,-37.81363,144.99574,37.83731,144.96665,-37.81954,144.98926
758,434995295,1/60 Simpson Street,East Melbourne,3002,530,Apartment,2,1,0,0,N,-37.81506345,144.98833577,-37.81363,144.99574,37.83731,144.96665,-37.81954,144.98926
759,434994007,2/8 Wellington Crescent,East Melbourne,3002,750,Apartment,2,2,2,0,N,-37.8172254,144.97767371,-37.80205,144.97852,-37.87323,144.98349,-37.80784,144.9848
760,434785015,304/280 Albert Street,East Melbourne,3002,950,Apartment,2,2,1,1,N,-37.80973927,144.98173933,-37.80205,144.97852,-37.87323,144.98349,-37.80784,144.9848
761,434981835,15/1 Wellington Crescent,East Melbourne,3002,550,Apartment,2,1,1,0,N,-37.81745023,144.97854969,-37.80205,144.97852,-37.87323,144.98349,-37.81954,144.98926
762,435079647,1/27 Powlett Street,East Melbourne,3002,695,Apartment,3,1,1,0,N,-37.81555925,144.98506591,-37.81363,144.99574,-37.80298,144.9905,-37.81954,144.98926
763,434942731,1008/105 Batman St,West Melbourne,3003,600,Apartment,2,2,1,0,N,-37.81175734,144.94973416,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
765,435143579,1314/58 Jeffcott Street,West Melbourne,3003,670,Apartment,2,2,0,1,N,-37.81169677,144.95176736,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
766,435143487,2606/105 Batman Street,West Melbourne,3003,560,Apartment,2,2,1,0,N,-37.81175734,144.94973416,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
767,435142403,512/118 Dudley Street,West Melbourne,3003,450,Apartment,2,1,1,0,N,-37.80936099,144.95141485,-37.79873,144.95064,-37.80597,144.95288,-37.80519,144.95509
768,435042235,502/55-63 Jeffcott Street,West Melbourne,3003,520,Apartment,2,1,1,0,N,-37.81205124,144.95173105,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
769,435140875,3G01/130 Dudley Street,West Melbourne,3003,480,Apartment,2,1,0,0,N,-37.80951329,144.95089981,-37.79873,144.95064,-37.80597,144.95288,-37.80519,144.95509
770,429658066,1402/65 Dudley street,West Melbourne,3003,450,Apartment,1,1,0,0,Y,-37.81033457,144.95039117,-37.81271,144.94055,-37.74119,144.94274,-37.80519,144.95509
771,435136675,603 Spencer Street,West Melbourne,3003,525,House,2,1,1,0,N,-37.806974,144.946149,-37.81271,144.94055,-37.80597,144.95288,-37.80519,144.95509
772,435135359,4/30 Dudley Street,West Melbourne,3003,630,House,3,2,1,0,N,-37.80823728,144.95452196,-37.79873,144.95064,-37.80597,144.95288,-37.80519,144.95509
773,435034055,12/61 Stanley Street,West Melbourne,3003,500,Apartment,2,1,1,0,N,-37.80827585,144.94944359,-37.79873,144.95064,-37.80597,144.95288,-37.80519,144.95509
774,422039254,148 Adderley Street,West Melbourne,3003,995,House,3,1,1,0,N,-37.809718,144.947247,-37.81271,144.94055,-37.80597,144.95288,-37.80519,144.95509
775,435129491,1703/105 Batman Street,West Melbourne,3003,600,Apartment,2,2,1,0,N,-37.81175734,144.94973416,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
776,435129123,1711/105 Batman Street,West Melbourne,3003,500,Apartment,1,1,0,0,Y,-37.81175734,144.94973416,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
777,435127331,205/55 Jeffcott Street,West Melbourne,3003,400,Apartment,1,1,0,0,N,-37.81205124,144.95173105,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
778,430663950,503/9 Dryburgh Street,West Melbourne,3003,500,Apartment,2,2,1,0,N,-37.80659442,144.94236181,-37.81271,144.94055,-37.80597,144.95288,-37.80519,144.95509
779,435023235,1405/105 Batman Street,West Melbourne,3003,520,Apartment,1,1,1,0,Y,-37.81175734,144.94973416,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
780,435121575,109/23 Batman Street,West Melbourne,3003,680,Apartment,2,2,1,0,Y,-37.81075164,144.95224872,-37.81271,144.94055,-37.74119,144.94274,-37.80519,144.95509
781,434612907,201/130 Dudley Street,West Melbourne,3003,400,Apartment,1,1,0,0,N,-37.80951329,144.95089981,-37.79873,144.95064,-37.80597,144.95288,-37.80519,144.95509
782,435121223,1108/58 Jeffcott Street,West Melbourne,3003,460,Apartment,1,1,1,0,N,-37.81169677,144.95176736,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
783,435119191,G1/9 Dryburgh Street,West Melbourne,3003,600,Apartment,2,2,1,0,N,-37.80659442,144.94236181,-37.81271,144.94055,-37.80597,144.95288,-37.80519,144.95509
784,435118663,304/53 Batman Street,West Melbourne,3003,460,Apartment,2,1,0,0,N,-37.81096192,144.95150971,-37.81271,144.94055,-37.74119,144.94274,-37.80519,144.95509
785,435118475,1508/393 Spencer Street,West Melbourne,3003,520,Apartment,1,1,1,0,Y,-37.81150102,144.95008529,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
786,435118255,103/23 Batman Street,West Melbourne,3003,650,Apartment,3,1,1,0,Y,-37.81075164,144.95224872,-37.81271,144.94055,-37.74119,144.94274,-37.80519,144.95509
787,430469630,607/121 Rosslyn Street,West Melbourne,3003,410,Apartment,1,1,1,1,N,-37.80894763,144.95056976,-37.79873,144.95064,-37.80597,144.95288,-37.80519,144.95509
788,434976931,1205/105 Batman St,West Melbourne,3003,480,Apartment,1,1,1,0,N,-37.81175734,144.94973416,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
789,432271978,5905/185 Rosslyn Street,West Melbourne,3003,995,Apartment,3,2,2,0,N,-37.8104999,144.94780978,-37.81271,144.94055,-37.80597,144.95288,-37.80519,144.95509
790,430756834,111/9 Dryburgh Street,West Melbourne,3003,395,Apartment,1,1,0,0,N,-37.80659442,144.94236181,-37.81271,144.94055,-37.80597,144.95288,-37.80519,144.95509
791,435070947,322/23 Batman Street,West Melbourne,3003,400,Apartment,1,1,0,0,N,-37.81075164,144.95224872,-37.81271,144.94055,-37.74119,144.94274,-37.80519,144.95509
792,434867031,22/28 Jeffcott Street,West Melbourne,3003,550,Apartment,2,1,1,0,N,-37.81145743,144.95259951,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
793,434758983,107/162 Rosslyn Street,West Melbourne,3003,500,Apartment,2,1,1,0,N,-37.80919543,144.94902018,-37.81271,144.94055,-37.80597,144.95288,-37.80519,144.95509
794,434967103,1309/105 Batman Street,West Melbourne,3003,550,Apartment,2,1,1,0,N,-37.81175734,144.94973416,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
795,434858307,1408/393 Spencer Street,West Melbourne,3003,520,Apartment,1,1,2,0,Y,-37.81150102,144.95008529,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
796,435063699,2/63 Rosslyn Street,West Melbourne,3003,850,Townhouse,3,3,2,0,N,-37.80802769,144.95277485,-37.79873,144.95064,-37.80597,144.95288,-37.80519,144.95509
797,435060543,2505/105 Batman Street,West Melbourne,3003,520,Apartment,1,1,1,0,Y,-37.81175734,144.94973416,-37.81271,144.94055,-37.74119,144.94274,-37.81654,144.95615
798,435051775,707/130 Dudley Street,West Melbourne,3003,350,Studio,1,1,1,0,N,-37.80951329,144.95089981,-37.79873,144.95064,-37.80597,144.95288,-37.80519,144.95509
800,435144859,614/121 Rosslyn Street,West Melbourne,3003,620,Apartment,2,2,2,0,N,-37.80894763,144.95056976,-37.79873,144.95064,-37.80597,144.95288,-37.80519,144.95509
801,435118343,105/150 Dudley Street,West Melbourne,3003,450,Apartment,1,1,1,0,Y,-37.80969251,144.95042601,-37.81271,144.94055,-37.80597,144.95288,-37.80519,144.95509
802,435112643,228 Adderley Street,West Melbourne,3003,900,House,3,2,1,1,N,-37.80806,144.944867,-37.81271,144.94055,-37.80597,144.95288,-37.80519,144.95509
