id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,closest_primary_lat,closest_primary_long,closest_primary_distance,closest_primary_duration,closest_secondary_lat,closest_secondary_long,closest_secondary_distance,closest_secondary_duration,closest_train_lat,closest_train_long,closest_train_distance,closest_train_duration,closest_tram_lat,closest_tram_long,closest_tram_distance,closest_tram_duration,closest_bus_lat,closest_bus_long,closest_bus_distance,closest_bus_duration,closest_park_lat,closest_park_long,closest_park_distance,closest_park_duration,cbd_lat,cbd_long,cbd_distance,cbd_duration
434829191,9/470 Punt Road,South Yarra,3141,345,Apartment,1,1,1,0,N,-37.83508134,144.9873787,-37.84135,144.98562,747.1,77.1,-37.83615,144.99612,1371.0,145.4,-37.838449,144.992342,966.3,114.9,-37.83821,144.986269,390.4,39.9,-37.834023,144.987485,117.7,16.9,-37.83320214,145.0031035,4244.4,438.8,-37.81022819,144.9627652,4565.5,533.5
434400363,1502/42-48 Claremont St,South Yarra,3141,900,Apartment,2,1,0,0,Y,-37.83670411,144.9942077,-37.82957,144.99907,1398.0,196.3,-37.83615,144.99612,807.1,109.3,-37.838449,144.992342,446.0,80.3,-37.836944,144.996042,895.3,119.1,-37.834557,144.995538,559.0,83.2,-37.83320214,145.0031035,3897.3,444.4,-37.81022819,144.9627652,5104.3,672.8
432937618,602/8 Daly Street,South Yarra,3141,480,Apartment,2,1,0,0,N,-37.83776965,144.9946911,-37.84135,144.98562,1455.1,173.0,-37.83615,144.99612,343.0,47.9,-37.838449,144.992342,613.2,80.0,-37.836944,144.996042,254.7,38.1,-37.834557,144.995538,591.4,74.0,-37.83320214,145.0031035,3744.8,420.4,-37.81022819,144.9627652,5951.1,668.5
435116103,109/9 Darling Street,South Yarra,3141,360,Apartment,1,1,0,0,N,-37.83790392,144.9913402,-37.84135,144.98562,922.2,97.1,-37.83615,144.99612,870.3,85.7,-37.838449,144.992342,287.8,39.2,-37.838986,144.992089,182.4,17.0,-37.837893,144.986698,589.9,65.7,-37.83320214,145.0031035,4296.0,450.3,-37.81022819,144.9627652,5418.3,592.7
434824851,14/43 Kensington Road,South Yarra,3141,370,Apartment,1,1,1,0,N,-37.83678,145.001373,-37.82957,144.99907,2120.7,292.9,-37.83615,144.99612,1218.2,168.5,-37.838449,144.992342,1192.3,179.2,-37.840209,145.001988,468.4,99.5,-37.834275,145.000193,1699.8,216.4,-37.83320214,145.0031035,3640.1,452.7,-37.81022819,144.9627652,6530.3,767.8
434922915,47 Hardy Street,South Yarra,3141,500,House,2,1,0,0,N,-37.844366,144.989611,-37.84135,144.98562,1103.7,142.7,-37.85175,144.99116,1106.2,139.9,-37.849518,144.98986,895.6,171.2,-37.846314,144.990583,331.6,65.1,-37.845886,144.987186,407.2,66.0,-37.84527552,144.9775368,1887.8,237.6,-37.81022819,144.9627652,6310.6,706.3
434922771,1403/681 Chapel Street,South Yarra,3141,600,Apartment,2,2,1,0,N,-37.83508965,144.9962488,-37.82957,144.99907,784.3,110.2,-37.83615,144.99612,118.3,14.2,-37.838449,144.992342,839.3,85.6,-37.836364,144.996342,138.7,16.6,-37.834942,144.997005,135.2,18.8,-37.83320214,145.0031035,3283.7,358.4,-37.81022819,144.9627652,5050.6,634.2
434920551,12/37 Domain Street,South Yarra,3141,500,Apartment,2,1,1,0,N,-37.83641003,144.978126,-37.84135,144.98562,1270.6,130.7,-37.82823,144.96477,2152.6,298.4,-37.838449,144.992342,1489.9,168.4,-37.835761,144.975348,1583.6,194.6,-37.833756,144.982425,684.0,87.1,-37.8359949,144.9708874,944.8,172.2,-37.81022819,144.9627652,4288.4,500.2
434815811,2/181 Williams Road,South Yarra,3141,425,Apartment,2,1,1,0,N,-37.84694983,145.0032018,-37.84508,145.00991,1647.2,170.8,-37.85175,144.99116,1723.6,144.0,-37.844591,145.002142,644.8,109.7,-37.848004,145.00305,141.7,25.2,-37.848,145.002823,161.4,26.4,-37.83320214,145.0031035,3687.2,409.3,-37.81022819,144.9627652,7457.8,763.7
435016191,2001/1 ALMEIDA CRESCENT,South Yarra,3141,1450,Apartment,3,2,2,1,N,-37.83925788,144.9952091,-37.84135,144.98562,1150.3,130.1,-37.83615,144.99612,412.5,34.4,-37.838449,144.992342,308.5,37.1,-37.839376,144.995431,21.3,2.2,-37.834942,144.997005,665.9,67.3,-37.83320214,145.0031035,3814.4,406.9,-37.81022819,144.9627652,5646.4,625.6
434916627,1112/77 River Street,South Yarra,3141,580,Apartment,2,1,1,0,N,-37.8368591,144.9974008,-37.82957,144.99907,1083.6,148.7,-37.83615,144.99612,181.2,24.4,-37.838449,144.992342,758.5,78.5,-37.836364,144.996342,160.7,21.9,-37.834942,144.997005,434.5,57.3,-37.83320214,145.0031035,3418.1,392.4,-37.81022819,144.9627652,6096.5,667.1
435019071,2 Tyrone Street,South Yarra,3141,680,House,2,2,1,0,N,-37.845636,144.987974,-37.84135,144.98562,801.6,93.7,-37.85175,144.99116,1098.3,114.4,-37.849518,144.98986,654.2,127.1,-37.845899,144.987413,85.3,15.5,-37.845886,144.987186,105.2,17.1,-37.84527552,144.9775368,1585.8,188.7,-37.81022819,144.9627652,6008.6,657.4
435018811,1307/7 Claremont Street,South Yarra,3141,585,Apartment,2,2,1,0,N,-37.83829063,144.9935507,-37.84135,144.98562,1609.4,231.2,-37.83615,144.99612,990.1,142.2,-37.838449,144.992342,629.1,113.2,-37.839131,144.992165,725.3,133.7,-37.834557,144.995538,742.1,116.1,-37.83320214,145.0031035,4080.4,477.4,-37.81022819,144.9627652,5287.4,705.7
419154874,2/90 Toorak Road West,South Yarra,3141,360,Apartment,1,1,1,0,N,-37.838936,144.989161,-37.84135,144.98562,673.8,90.1,-37.83615,144.99612,1095.4,127.3,-37.838449,144.992342,512.8,80.8,-37.838788,144.989504,179.9,34.4,-37.837893,144.986698,341.5,58.7,-37.84527552,144.9775368,2415.2,290.1,-37.81022819,144.9627652,5169.9,585.6
435018135,704/649 Chapel Street,South Yarra,3141,680,Apartment,2,2,1,0,Y,-37.83756464,144.9957844,-37.82957,144.99907,1063.3,139.4,-37.83615,144.99612,160.8,15.0,-37.838449,144.992342,561.1,56.5,-37.836944,144.996042,72.5,5.2,-37.834942,144.997005,414.1,48.0,-37.83320214,145.0031035,3562.6,387.6,-37.81022819,144.9627652,5899.1,645.0
434811671,7/12 Copelen Street,South Yarra,3141,700,Apartment,2,1,1,0,N,-37.83543505,144.9990779,-37.82957,144.99907,1046.7,155.2,-37.83615,144.99612,435.8,63.2,-37.838449,144.992342,1042.2,132.7,-37.836364,144.996342,456.3,65.7,-37.834275,145.000193,356.3,47.8,-37.83320214,145.0031035,3276.6,372.4,-37.81022819,144.9627652,5313.0,679.2
426348318,8/63 Osborne Street,South Yarra,3141,385,Unit,1,1,1,0,N,-37.843031,144.990591,-37.84135,144.98562,681.4,111.6,-37.83615,144.99612,1933.0,170.9,-37.838449,144.992342,803.1,165.3,-37.846314,144.990583,429.8,54.2,-37.846541,144.992271,561.7,62.1,-37.84527552,144.9775368,2110.5,236.8,-37.81022819,144.9627652,5783.9,666.9
429696674,1711/229 Toorak Road,South Yarra,3141,590,Apartment,2,1,1,0,N,-37.83921752,144.994692,-37.84135,144.98562,1104.8,125.4,-37.83615,144.99612,458.1,39.0,-37.838449,144.992342,262.9,32.4,-37.839376,144.995431,66.8,6.9,-37.834942,144.997005,711.4,72.0,-37.83320214,145.0031035,3859.9,411.6,-37.81022819,144.9627652,5600.9,621.0
434866915,14 Argo Street,South Yarra,3141,780,House,2,1,0,0,N,-37.843951,144.986407,-37.84135,144.98562,364.6,47.7,-37.85175,144.99116,1597.2,173.6,-37.849518,144.98986,1156.3,155.6,-37.84563,144.984863,643.5,106.1,-37.84347,144.985547,114.8,23.7,-37.84527552,144.9775368,1608.0,207.8,-37.81022819,144.9627652,5571.5,611.3
418936186,1403/18  Yarra Street,South Yarra,3141,1200,Apartment,2,2,1,0,N,-37.836249,144.99337,-37.84135,144.98562,1342.6,184.9,-37.83615,144.99612,723.4,96.0,-37.838449,144.992342,362.3,67.0,-37.836944,144.996042,811.6,105.7,-37.833961,144.992828,347.1,63.2,-37.83320214,145.0031035,3813.6,431.1,-37.81022819,144.9627652,5020.6,659.4
434911447,12/274 Domain Road,South Yarra,3141,500,Apartment,2,2,1,0,N,-37.83503996,144.9907059,-37.84135,144.98562,1083.8,118.4,-37.83615,144.99612,1034.3,104.2,-37.838449,144.992342,700.3,74.9,-37.838624,144.989349,703.7,63.1,-37.833396,144.990866,390.6,39.1,-37.83320214,145.0031035,4124.5,439.3,-37.81022819,144.9627652,4833.6,564.9
432127786,7 Copelen Street,South Yarra,3141,975,House,3,2,2,0,N,-37.835336,144.998572,-37.82957,144.99907,1023.9,149.7,-37.83615,144.99612,413.0,57.8,-37.838449,144.992342,1019.4,127.2,-37.836364,144.996342,433.5,60.2,-37.834942,144.997005,240.6,37.1,-37.83320214,145.0031035,3253.8,366.9,-37.81022819,144.9627652,5290.2,673.7
435113107,301/79 River Street,South Yarra,3141,795,Apartment,2,2,2,0,Y,-37.83613021,144.9966178,-37.82957,144.99907,893.6,123.3,-37.83615,144.99612,9.0,1.1,-37.838449,144.992342,730.0,72.5,-37.836364,144.996342,29.5,3.5,-37.834942,144.997005,244.5,31.9,-37.83320214,145.0031035,3393.0,371.5,-37.81022819,144.9627652,5159.9,647.3
435012019,12/7 Davidson Street,South Yarra,3141,430,Apartment,1,1,1,0,N,-37.83250418,144.9888977,-37.82957,144.99907,1829.5,216.1,-37.83615,144.99612,1238.6,129.1,-37.838449,144.992342,1359.0,146.9,-37.838417,144.986741,778.3,81.5,-37.831767,144.988887,311.8,34.9,-37.83096796,145.0029147,2473.9,237.6,-37.81022819,144.9627652,4887.4,564.3
435010811,71-73 Bromby Street,South Yarra,3141,950,House,4,2,2,0,N,-37.83502965,144.9759005,-37.84135,144.98562,1555.6,171.8,-37.82823,144.96477,2325.1,331.5,-37.838449,144.992342,1774.9,209.6,-37.835761,144.975348,1756.1,227.7,-37.829848,144.974215,1165.8,148.4,-37.8359949,144.9708874,1117.3,205.3,-37.81022819,144.9627652,4460.8,533.3
435111567,2/274 Domain Road,South Yarra,3141,350,Apartment,1,1,0,0,N,-37.83503996,144.9907059,-37.84135,144.98562,1083.8,118.4,-37.83615,144.99612,1034.3,104.2,-37.838449,144.992342,700.3,74.9,-37.838624,144.989349,703.7,63.1,-37.833396,144.990866,390.6,39.1,-37.83320214,145.0031035,4124.5,439.3,-37.81022819,144.9627652,4833.6,564.9
435111215,6/234 Domain Road,South Yarra,3141,1100,Apartment,4,2,1,0,N,-37.83438651,144.98569,-37.84135,144.98562,959.7,101.8,-37.83615,144.99612,1515.0,160.2,-37.838449,144.992342,1181.1,131.0,-37.838028,144.984536,441.0,77.6,-37.834023,144.987485,261.6,31.7,-37.8359949,144.9708874,1801.6,241.5,-37.81022819,144.9627652,4388.8,515.3
431959278,1101/45 Claremont Street,South Yarra,3141,425,Apartment,2,1,0,0,N,-37.83649181,144.9939273,-37.82957,144.99907,1378.5,192.8,-37.83615,144.99612,787.6,105.8,-37.838449,144.992342,426.5,76.8,-37.836944,144.996042,875.8,115.6,-37.834557,144.995538,539.5,79.7,-37.83320214,145.0031035,3877.8,440.9,-37.81022819,144.9627652,5084.8,669.2
435008715,3/42 Darling Street,South Yarra,3141,420,Other,2,1,1,0,N,-37.836198,144.992049,-37.84135,144.98562,1119.2,112.9,-37.83615,144.99612,1008.6,99.4,-37.838449,144.992342,484.9,55.0,-37.838986,144.992089,379.5,32.8,-37.833961,144.992828,513.4,47.2,-37.83320214,145.0031035,4098.9,434.5,-37.81022819,144.9627652,5049.0,584.8
428294950,1503/681 Chapel Street,South Yarra,3141,675,Apartment,2,2,1,0,N,-37.83508965,144.9962488,-37.82957,144.99907,784.3,110.2,-37.83615,144.99612,118.3,14.2,-37.838449,144.992342,839.3,85.6,-37.836364,144.996342,138.7,16.6,-37.834942,144.997005,135.2,18.8,-37.83320214,145.0031035,3283.7,358.4,-37.81022819,144.9627652,5050.6,634.2
434799739,10 Marne Street,South Yarra,3141,1000,House,4,2,2,0,N,-37.83721311,144.9839313,-37.84135,144.98562,729.3,83.2,-37.83615,144.99612,1531.2,167.5,-37.838449,144.992342,948.6,121.0,-37.838028,144.984536,171.3,22.5,-37.837893,144.986698,397.1,51.8,-37.84527552,144.9775368,2170.4,231.6,-37.81022819,144.9627652,4704.0,524.2
434903687,5/10 Cromwell Road,South Yarra,3141,500,Apartment,2,1,1,0,N,-37.846297,144.999832,-37.84508,145.00991,1999.2,201.6,-37.85175,144.99116,1406.5,134.6,-37.844591,145.002142,1214.5,179.7,-37.847653,145.000434,235.1,40.4,-37.847738,145.000136,214.9,40.5,-37.83320214,145.0031035,4273.0,474.0,-37.81022819,144.9627652,7140.7,754.3
435106063,15/245 Williams Road,South Yarra,3141,400,Apartment,2,1,1,0,N,-37.84301621,145.0040011,-37.84508,145.00991,1949.9,185.3,-37.83615,144.99612,1457.3,135.5,-37.844591,145.002142,318.5,68.5,-37.840725,145.00536,337.6,28.4,-37.848,145.002823,601.8,75.4,-37.83320214,145.0031035,3207.7,350.6,-37.81022819,144.9627652,6769.4,734.8
435105987,12/32 Grosvenor Street,South Yarra,3141,430,Apartment,2,1,1,0,N,-37.844436,144.992655,-37.84135,144.98562,1746.8,189.0,-37.85175,144.99116,1219.5,132.9,-37.849518,144.98986,1112.0,172.9,-37.843833,144.994651,265.6,49.8,-37.846541,144.992271,597.9,73.8,-37.84527552,144.9775368,2530.9,284.0,-37.81022819,144.9627652,6426.5,716.2
434866907,44 Tyrone Street,South Yarra,3141,700,House,2,1,1,0,N,-37.84461219,144.9881732,-37.84135,144.98562,908.6,119.4,-37.85175,144.99116,1205.3,140.1,-37.849518,144.98986,761.2,152.8,-37.845899,144.987413,192.2,41.2,-37.845886,144.987186,212.1,42.8,-37.84527552,144.9775368,1692.8,214.4,-37.81022819,144.9627652,6115.6,683.1
435105747,16/85 Caroline Street,South Yarra,3141,360,Apartment,1,1,1,0,N,-37.835478,144.988444,-37.84135,144.98562,857.5,97.2,-37.83615,144.99612,1261.5,130.1,-37.838449,144.992342,927.6,100.9,-37.838417,144.986741,498.1,60.9,-37.83642,144.986988,263.0,35.2,-37.83320214,145.0031035,4411.0,462.3,-37.81022819,144.9627652,4732.1,557.0
434279515,14/36 Kensington Road,South Yarra,3141,480,Apartment,2,1,1,0,N,-37.8364991,145.0017793,-37.82957,144.99907,2156.8,301.6,-37.83615,144.99612,1254.4,177.2,-37.838449,144.992342,1228.5,187.9,-37.840209,145.001988,504.6,108.1,-37.83494,145.004289,1473.7,201.8,-37.83320214,145.0031035,3676.3,461.4,-37.81022819,144.9627652,6566.5,776.5
434899703,14/274 Domain Road,South Yarra,3141,350,Apartment,1,1,0,0,N,-37.83503996,144.9907059,-37.84135,144.98562,1083.8,118.4,-37.83615,144.99612,1034.3,104.2,-37.838449,144.992342,700.3,74.9,-37.838624,144.989349,703.7,63.1,-37.833396,144.990866,390.6,39.1,-37.83320214,145.0031035,4124.5,439.3,-37.81022819,144.9627652,4833.6,564.9
434722823,2/116 Anderson Street,South Yarra,3141,1075,Apartment,3,2,2,0,N,-37.83030489,144.9846761,-37.84135,144.98562,1549.3,168.9,-37.83615,144.99612,1498.6,178.9,-37.824074,144.990164,1346.1,248.6,-37.824135,144.986857,1492.7,241.6,-37.831317,144.984207,118.5,12.2,-37.8359949,144.9708874,2084.7,277.1,-37.81022819,144.9627652,3925.1,489.3
435103371,709/77 River Street,South Yarra,3141,590,Apartment,2,1,1,0,N,-37.8368591,144.9974008,-37.82957,144.99907,1083.6,148.7,-37.83615,144.99612,181.2,24.4,-37.838449,144.992342,758.5,78.5,-37.836364,144.996342,160.7,21.9,-37.834942,144.997005,434.5,57.3,-37.83320214,145.0031035,3418.1,392.4,-37.81022819,144.9627652,6096.5,667.1
434374447,1701/649 Chapel Street,South Yarra,3141,1350,Apartment,3,3,2,0,N,-37.83756464,144.9957844,-37.82957,144.99907,1063.3,139.4,-37.83615,144.99612,160.8,15.0,-37.838449,144.992342,561.1,56.5,-37.836944,144.996042,72.5,5.2,-37.834942,144.997005,414.1,48.0,-37.83320214,145.0031035,3562.6,387.6,-37.81022819,144.9627652,5899.1,645.0
435000323,4/97 Caroline Street,South Yarra,3141,550,Apartment,2,1,1,0,N,-37.834527,144.98864,-37.84135,144.98562,964.3,107.9,-37.83615,144.99612,1030.3,117.7,-37.838449,144.992342,909.6,98.3,-37.838417,144.986741,604.9,71.6,-37.834023,144.987485,266.3,37.9,-37.83320214,145.0031035,4324.2,448.0,-37.81022819,144.9627652,4714.1,554.4
435100291,1521/4-10 Daly Street,South Yarra,3141,450,Apartment,1,1,1,0,N,-37.83776965,144.9946911,-37.84135,144.98562,1455.1,173.0,-37.83615,144.99612,343.0,47.9,-37.838449,144.992342,613.2,80.0,-37.836944,144.996042,254.7,38.1,-37.834557,144.995538,591.4,74.0,-37.83320214,145.0031035,3744.8,420.4,-37.81022819,144.9627652,5951.1,668.5
435099955,11/382 Toorak Road,South Yarra,3141,700,Apartment,3,2,1,0,N,-37.84062223,145.0035365,-37.84508,145.00991,1772.5,173.4,-37.83615,144.99612,1080.2,103.0,-37.844591,145.002142,694.8,100.9,-37.840514,145.004582,88.9,9.1,-37.836932,145.005951,576.1,58.1,-37.83320214,145.0031035,3030.3,338.7,-37.81022819,144.9627652,6392.3,702.4
435099811,73/390 Toorak Road,South Yarra,3141,600,Apartment,2,2,1,0,N,-37.84070781,145.0043177,-37.84508,145.00991,1703.2,166.3,-37.83615,144.99612,1149.5,110.1,-37.844591,145.002142,625.5,93.8,-37.840514,145.004582,19.6,2.0,-37.836932,145.005951,506.8,50.9,-37.83320214,145.0031035,2961.0,331.6,-37.81022819,144.9627652,6461.6,709.5
434873611,2/13 Hawksburn Road,South Yarra,3141,450,Apartment,2,1,0,0,N,-37.843089,145.001442,-37.84508,145.00991,2271.4,251.1,-37.83615,144.99612,1267.9,166.1,-37.844591,145.002142,245.4,58.9,-37.840368,145.002336,343.9,79.2,-37.847664,145.000548,1028.9,145.6,-37.83320214,145.0031035,3529.2,416.4,-37.81022819,144.9627652,6580.0,765.5
435097927,2/63 Osborne Street,South Yarra,3141,350,Apartment,1,1,1,0,N,-37.843031,144.990591,-37.84135,144.98562,681.4,111.6,-37.83615,144.99612,1933.0,170.9,-37.838449,144.992342,803.1,165.3,-37.846314,144.990583,429.8,54.2,-37.846541,144.992271,561.7,62.1,-37.84527552,144.9775368,2110.5,236.8,-37.81022819,144.9627652,5783.9,666.9
435090299,20 Moore Street,South Yarra,3141,780,House,2,1,0,0,Y,-37.845178,144.989146,-37.84135,144.98562,954.1,115.3,-37.85175,144.99116,1063.2,121.0,-37.849518,144.98986,746.0,143.8,-37.845899,144.987413,237.7,37.1,-37.845886,144.987186,257.6,38.7,-37.84527552,144.9775368,1738.3,210.3,-37.81022819,144.9627652,6161.1,679.0
435097603,38 Argo Street,South Yarra,3141,700,Townhouse,2,1,1,0,N,-37.844077,144.98746,-37.84135,144.98562,464.4,70.1,-37.85175,144.99116,1319.5,131.9,-37.849518,144.98986,1223.6,143.4,-37.845899,144.987413,244.4,27.9,-37.84347,144.985547,214.7,46.1,-37.84527552,144.9775368,1675.2,195.6,-37.81022819,144.9627652,5671.4,633.8
434785787,14/47-49 Caroline Street,South Yarra,3141,650,Apartment,2,2,1,1,N,-37.83741934,144.9880846,-37.84135,144.98562,639.1,75.6,-37.83615,144.99612,1165.3,123.6,-37.838449,144.992342,582.8,77.1,-37.838417,144.986741,237.9,31.8,-37.837893,144.986698,306.8,44.2,-37.84527552,144.9775368,2380.5,275.6,-37.81022819,144.9627652,5135.2,571.2
434995643,202/334 Toorak Road,South Yarra,3141,600,Apartment,2,2,1,0,N,-37.84004563,144.9987975,-37.84508,145.00991,2193.5,216.7,-37.83615,144.99612,659.2,59.7,-37.844591,145.002142,1115.8,144.2,-37.839927,144.998666,13.5,1.4,-37.834942,144.997005,912.5,92.7,-37.83320214,145.0031035,3451.3,382.0,-37.81022819,144.9627652,5971.3,659.1
434898987,House 28 Margaret Street,South Yarra,3141,625,House,3,1,0,0,N,-37.84494626,144.9871744,-37.84135,144.98562,563.9,82.0,-37.85175,144.99116,1220.1,119.9,-37.849518,144.98986,1124.2,131.4,-37.845899,144.987413,144.9,16.0,-37.845886,144.987186,125.0,14.4,-37.84527552,144.9775368,1575.8,183.6,-37.81022819,144.9627652,5770.8,645.7
435095987,3/32 Adams Street,South Yarra,3141,400,Apartment,2,1,0,0,N,-37.83617644,144.9776077,-37.84135,144.98562,1309.8,133.3,-37.82823,144.96477,2079.3,293.0,-37.838449,144.992342,1529.1,171.1,-37.835761,144.975348,1510.3,189.2,-37.833756,144.982425,745.3,98.1,-37.8359949,144.9708874,871.5,166.8,-37.81022819,144.9627652,4215.1,494.8
435095367,1002/243 Toorak Road,South Yarra,3141,2000,Apartment,2,2,1,0,Y,-37.83925788,144.9952091,-37.84135,144.98562,1150.3,130.1,-37.83615,144.99612,412.5,34.4,-37.838449,144.992342,308.5,37.1,-37.839376,144.995431,21.3,2.2,-37.834942,144.997005,665.9,67.3,-37.83320214,145.0031035,3814.4,406.9,-37.81022819,144.9627652,5646.4,625.6
434888903,10/240 Domain Road,South Yarra,3141,495,Apartment,2,1,1,0,N,-37.8344178,144.9859391,-37.84135,144.98562,903.5,94.6,-37.83615,144.99612,1458.8,153.0,-37.838449,144.992342,1124.8,123.8,-37.838028,144.984536,700.5,75.1,-37.834023,144.987485,205.4,24.6,-37.8359949,144.9708874,1821.8,242.2,-37.81022819,144.9627652,4409.1,516.0
434993695,19/110 Caroline Street,South Yarra,3141,495,Apartment,2,1,1,0,N,-37.834305,144.989896,-37.84135,144.98562,1058.2,121.5,-37.83615,144.99612,936.4,104.2,-37.838449,144.992342,1003.5,111.8,-37.838624,144.989349,653.1,89.4,-37.833396,144.990866,258.6,35.0,-37.83320214,145.0031035,4230.3,434.5,-37.81022819,144.9627652,4808.0,567.9
434886647,2104/35 Malcolm Road,South Yarra,3141,620,Apartment,2,1,1,0,N,-37.83722576,144.9962847,-37.82957,144.99907,1018.5,136.2,-37.83615,144.99612,116.0,11.8,-37.838449,144.992342,605.0,59.6,-37.836944,144.996042,27.7,2.0,-37.834942,144.997005,369.3,44.7,-37.83320214,145.0031035,3517.8,384.3,-37.81022819,144.9627652,5943.0,648.2
434886415,116/77 River Street,South Yarra,3141,370,Apartment,1,1,1,0,N,-37.8368591,144.9974008,-37.82957,144.99907,1083.6,148.7,-37.83615,144.99612,181.2,24.4,-37.838449,144.992342,758.5,78.5,-37.836364,144.996342,160.7,21.9,-37.834942,144.997005,434.5,57.3,-37.83320214,145.0031035,3418.1,392.4,-37.81022819,144.9627652,6096.5,667.1
435092891,1/12 Darling Street,South Yarra,3141,550,Apartment,2,1,1,0,N,-37.83782388,144.9917212,-37.84135,144.98562,936.2,98.2,-37.83615,144.99612,884.3,86.8,-37.838449,144.992342,301.8,40.3,-37.838986,144.992089,196.4,18.2,-37.837893,144.986698,603.9,66.8,-37.83320214,145.0031035,4282.0,449.2,-37.81022819,144.9627652,5432.3,593.8
434990051,7/371 Toorak Road,South Yarra,3141,1050,Apartment,4,2,2,0,N,-37.839889,145.000301,-37.84508,145.00991,2065.7,203.6,-37.83615,144.99612,787.1,72.9,-37.844591,145.002142,988.0,131.1,-37.839927,144.998666,141.4,14.5,-37.836932,145.005951,869.3,88.2,-37.83320214,145.0031035,3323.5,368.9,-37.81022819,144.9627652,6099.2,672.2
435090843,406/32 Bray St,South Yarra,3141,355,Apartment,1,1,0,0,N,-37.84446919,144.9955271,-37.84135,144.98562,1726.7,174.7,-37.85175,144.99116,1199.5,118.7,-37.844591,145.002142,1949.7,220.3,-37.843833,144.994651,127.9,26.1,-37.846975,144.994463,441.0,49.3,-37.83320214,145.0031035,4378.4,465.8,-37.81022819,144.9627652,6288.7,692.6
434987035,8/31 Kensington Road,South Yarra,3141,385,Apartment,2,1,1,0,N,-37.83764281,145.001203,-37.82957,144.99907,2023.6,269.6,-37.83615,144.99612,1121.1,145.2,-37.844591,145.002142,1207.5,191.6,-37.840209,145.001988,371.4,76.2,-37.834275,145.000193,1602.7,193.1,-37.83320214,145.0031035,3543.0,429.4,-37.81022819,144.9627652,6433.2,744.5
434986935,4/37 Domain Street,South Yarra,3141,630,Apartment,2,1,1,0,N,-37.83641003,144.978126,-37.84135,144.98562,1270.6,130.7,-37.82823,144.96477,2152.6,298.4,-37.838449,144.992342,1489.9,168.4,-37.835761,144.975348,1583.6,194.6,-37.833756,144.982425,684.0,87.1,-37.8359949,144.9708874,944.8,172.2,-37.81022819,144.9627652,4288.4,500.2
435089079,6/388 Toorak Road,South Yarra,3141,350,Apartment,1,1,1,0,N,-37.84063021,145.0036777,-37.84508,145.00991,1760.1,172.1,-37.83615,144.99612,1092.6,104.3,-37.844591,145.002142,682.4,99.7,-37.840514,145.004582,76.5,7.9,-37.836932,145.005951,563.7,56.8,-37.83320214,145.0031035,3017.9,337.5,-37.81022819,144.9627652,6404.7,703.6
435088607,22  Phoenix Street,South Yarra,3141,1350,House,4,3,1,0,N,-37.8429687,144.9922454,-37.84135,144.98562,1961.0,234.2,-37.83615,144.99612,1110.6,149.8,-37.838449,144.992342,1084.7,160.6,-37.843833,144.994651,479.9,95.0,-37.846541,144.992271,812.1,119.0,-37.84527552,144.9775368,2745.2,329.2,-37.81022819,144.9627652,6422.7,749.1
435086739,1325/10 Daly Street,South Yarra,3141,540,Apartment,2,1,1,0,N,-37.83776965,144.9946911,-37.84135,144.98562,1455.1,173.0,-37.83615,144.99612,343.0,47.9,-37.838449,144.992342,613.2,80.0,-37.836944,144.996042,254.7,38.1,-37.834557,144.995538,591.4,74.0,-37.83320214,145.0031035,3744.8,420.4,-37.81022819,144.9627652,5951.1,668.5
434984123,2/40 Lang Street,South Yarra,3141,400,Unit,2,1,0,0,N,-37.84133963,144.987569,-37.84135,144.98562,221.7,27.5,-37.83615,144.99612,1629.9,171.6,-37.838449,144.992342,1047.3,125.1,-37.838417,144.986741,468.7,51.0,-37.840848,144.986073,162.7,18.8,-37.84527552,144.9775368,1963.1,227.5,-37.81022819,144.9627652,5324.1,582.8
435086467,2006/3 Yarra Street,South Yarra,3141,600,Apartment,2,1,1,0,N,-37.83817345,144.992828,-37.84135,144.98562,1017.5,124.6,-37.83615,144.99612,758.2,78.1,-37.838449,144.992342,37.2,6.7,-37.838986,144.992089,142.5,28.8,-37.834557,144.995538,646.5,98.9,-37.83320214,145.0031035,4160.0,450.7,-37.81022819,144.9627652,5513.6,620.2
435086439,7/225 Williams Road,South Yarra,3141,1000,Apartment,3,2,2,0,N,-37.84404578,145.003812,-37.84508,145.00991,2065.1,195.2,-37.83615,144.99612,1572.4,145.3,-37.844591,145.002142,280.5,60.9,-37.840725,145.00536,452.8,38.3,-37.848,145.002823,502.9,69.4,-37.83320214,145.0031035,3322.9,360.5,-37.81022819,144.9627652,6884.6,744.7
435085535,8/61 Marne Street,South Yarra,3141,560,Apartment,2,1,0,0,N,-37.83469277,144.9841022,-37.84135,144.98562,1081.4,115.9,-37.83615,144.99612,1636.7,174.3,-37.838449,144.992342,1302.8,145.0,-37.838028,144.984536,450.3,72.7,-37.833812,144.982571,237.9,29.0,-37.8359949,144.9708874,1719.8,234.6,-37.81022819,144.9627652,4307.0,508.4
