id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_longitude,min_pri_latitude,min_pri_icsea,min_sec_longitude,min_sec_latitude,min_sec_icsea,min_train_longitude,min_train_latitude,min_tram_longitude,min_tram_latitude,min_bus_longitude,min_bus_latitude,min_park_longitude,min_park_latitude
435131743,31 Foster Ave,Glen Huntly,3163,995,House,4,1,2,0,N,-37.894992,145.039704,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.040767,-37.889308,145.035071,-37.898684,144.9827482358214,-37.9065719716966
435130199,2/155-157 Oakleigh Road,Carnegie,3163,420,Unit,2,1,1,0,N,-37.89997476,145.06098595,145.0528,-37.90805,,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.064721,-37.899049,145.0811646112455,-37.940590861138894
435029335,106/2 Morton Avenue,Carnegie,3163,495,Apartment,2,2,1,0,N,-37.88663777,145.05822226,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.057786,-37.885994,145.0811646112455,-37.940590861138894
434730031,3/31 Madden Avenue,Carnegie,3163,360,Apartment,2,1,1,0,N,-37.893229,145.050179,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.049903,-37.890406,145.055966,-37.894642,145.0811646112455,-37.940590861138894
435028535,7/1204 Glen Huntly Road,Glen Huntly,3163,495,Apartment,2,1,1,0,Y,-37.88983924,145.04408466,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.04459,-37.889633,145.043534,-37.887002,144.9827482358214,-37.9065719716966
435129131,7/48 Moonya Road,Carnegie,3163,325,Apartment,1,1,1,0,N,-37.89684,145.060933,145.0545,-37.89074,1145.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.061973,-37.895868,145.0811646112455,-37.940590861138894
435027723,3/24 Melbourne Street,Murrumbeena,3163,240,Apartment,1,1,1,0,N,-37.888901,145.067532,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.055805,-37.893865,145.067005,-37.889543,145.0811646112455,-37.940590861138894
435027539,R/1134 Dandenong Road,Carnegie,3163,200,Apartment,1,1,0,0,N,-37.8849897,145.06257454,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.058765,-37.877269,145.0619,-37.884341,145.1041567003201,-37.83915180149627
435026483,15B Gnarwyn Road,Carnegie,3163,700,Unit,3,2,2,0,N,-37.89480725,145.0604566,145.0545,-37.89074,1145.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.059399,-37.895564,145.0811646112455,-37.940590861138894
435126899,6/28 Ardyne Street,Murrumbeena,3163,250,Unit,1,1,1,0,N,-37.893306,145.068508,145.07041,-37.88617,1144.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.065949,-37.892987,145.0811646112455,-37.940590861138894
435126263,10/18 Gerald Street,Murrumbeena,3163,310,Apartment,1,1,1,0,N,-37.895506,145.06969,145.07041,-37.88617,1144.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.069523,-37.897623,145.0811646112455,-37.940590861138894
435024355,5/32 Shepparson Avenue,Carnegie,3163,370,Apartment,2,1,1,0,N,-37.89071838,145.05802365,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054048,-37.891069,145.057403,-37.889286,145.0811646112455,-37.940590861138894
431539590,13 Kinlock Avenue,Murrumbeena,3163,470,House,2,1,2,0,N,-37.90487,145.066989,145.07764,-37.90584,1142.0,145.04854,-37.9122,,145.077635,-37.894881,145.055805,-37.893865,145.065805,-37.905871,145.0811646112455,-37.940590861138894
435122175,10/125 Grange Road,Glen Huntly,3163,250,Flat,1,1,1,0,N,-37.89039173,145.04483019,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.04504,-37.889838,145.046435,-37.887383,144.9827482358214,-37.9065719716966
431351962,G06/405 Neerim Road,Carnegie,3163,410,Apartment,1,1,1,0,N,-37.89032906,145.06552033,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.055805,-37.893865,145.064966,-37.890141,145.0811646112455,-37.940590861138894
429854206,208/405 Neerim Road,Carnegie,3163,500,Apartment,2,2,1,0,N,-37.89032906,145.06552033,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.055805,-37.893865,145.064966,-37.890141,145.0811646112455,-37.940590861138894
434926979,304/1240 Glenhuntly Road,Glen Huntly,3163,550,Apartment,2,2,2,0,N,-37.89007035,145.04619091,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.047255,-37.889938,145.046435,-37.887383,144.9827482358214,-37.9065719716966
435120187,12/15 Waratah Avenue,Glen Huntly,3163,295,Unit,1,1,1,0,N,-37.89182361,145.04464419,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.04504,-37.889838,145.046435,-37.887383,144.9827482358214,-37.9065719716966
435118239,103/2 Morton Avenue,Carnegie,3163,550,Apartment,2,2,1,0,N,-37.88663777,145.05822226,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.057786,-37.885994,145.0811646112455,-37.940590861138894
435117711,101/17 Murrumbeena Road,Murrumbeena,3163,480,Apartment,2,2,1,0,N,-37.88590916,145.06702,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.058765,-37.877269,145.067395,-37.885504,145.1041567003201,-37.83915180149627
431924630,8/34 Madden Avenue,Carnegie,3163,380,Apartment,2,1,1,0,N,-37.893422,145.050458,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.049903,-37.890406,145.055966,-37.894642,145.0811646112455,-37.940590861138894
435115499,111/25 Truganini Road,Carnegie,3163,450,Apartment,2,2,1,0,N,-37.88915518,145.05472017,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.055089,-37.888653,145.0811646112455,-37.940590861138894
434919819,149/115 Neerim Road,Glen Huntly,3163,395,Apartment,2,1,1,0,N,-37.88693883,145.04212541,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.041824,-37.889307,145.043534,-37.887002,144.9827482358214,-37.9065719716966
434917175,7A Gilbert Grove,Carnegie,3163,900,House,4,3,2,0,Y,-37.901117,145.06122838,145.0528,-37.90805,,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.064118,-37.902103,145.0811646112455,-37.940590861138894
435017143,14 Acacia Street,Carnegie,3163,900,Townhouse,3,2,2,0,N,-37.88668223,145.0647337,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.054066,-37.890781,145.066945,-37.887064,145.0811646112455,-37.940590861138894
435016667,106/28 Watson Grove,Glen Huntly,3163,560,Apartment,2,2,1,0,N,-37.88719804,145.04336405,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.041824,-37.889307,145.043534,-37.887002,144.9827482358214,-37.9065719716966
434913143,9&7/6 Poplar Grove,Carnegie,3163,290,Apartment,1,1,1,0,N,-37.885618,145.06357,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.064308,-37.88484,145.1041567003201,-37.83915180149627
434913079,13&6 /6 Poplar Grove,Carnegie,3163,290,Apartment,1,1,0,0,N,-37.885618,145.06357,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.064308,-37.88484,145.1041567003201,-37.83915180149627
435113311,4/100 Murrumbeena Road,Murrumbeena,3163,350,Apartment,2,1,0,0,N,-37.89104,145.066477,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.055805,-37.893865,145.066021,-37.890212,145.0811646112455,-37.940590861138894
435112683,3/24 Brisbane Street,Murrumbeena,3163,300,Apartment,1,1,1,0,N,-37.88563699,145.06795865,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.058765,-37.877269,145.067395,-37.885504,145.1041567003201,-37.83915180149627
425761166,7 Oakdene Crescent,Carnegie,3163,785,House,5,3,3,0,N,-37.888913,145.065294,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.055805,-37.893865,145.064966,-37.890141,145.0811646112455,-37.940590861138894
434907963,2a Kokaribb Road,Carnegie,3163,625,House,2,1,2,1,N,-37.886451,145.0561,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.057628,-37.885919,145.0811646112455,-37.940590861138894
435011207,2/24 Woornack Road,Carnegie,3163,775,House,4,2,2,0,N,-37.89755006,145.05822244,145.0545,-37.89074,1145.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.055597,-37.897421,145.0811646112455,-37.940590861138894
435111491,475 Neerim Road,Murrumbeena,3163,850,House,4,2,0,1,N,-37.89101064,145.07045074,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.055805,-37.893865,145.071526,-37.89105,145.0811646112455,-37.940590861138894
435110823,4/48-50 Ardyne Street,Murrumbeena,3163,560,Unit,3,2,2,0,N,-37.895182,145.068184,145.07041,-37.88617,1144.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.065725,-37.894154,145.0811646112455,-37.940590861138894
426731910,10a Beena Avenue,Carnegie,3163,650,House,3,2,0,0,N,-37.888782,145.063294,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.054066,-37.890781,145.062553,-37.889786,145.0811646112455,-37.940590861138894
435109367,8/12 Maroona Road,Carnegie,3163,425,Apartment,2,1,1,0,N,-37.88888788,145.0476104,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.047255,-37.889938,145.048283,-37.887603,144.9827482358214,-37.9065719716966
435108651,18 Ardyne Street,Murrumbeena,3163,850,House,4,2,1,0,N,-37.89262259,145.06865938,145.07041,-37.88617,1144.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.065949,-37.892987,145.0811646112455,-37.940590861138894
431968954,2/38 Royal Avenue,Glen Huntly,3163,450,Unit,2,1,1,0,N,-37.89603921,145.04140558,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.04275,-37.889548,145.042242,-37.900173,144.9827482358214,-37.9065719716966
435108495,370B Koornang Road,Carnegie,3163,950,Townhouse,4,2,3,0,N,-37.90263648,145.05472229,145.0528,-37.90805,,145.04854,-37.9122,,145.039613,-37.903212,145.055805,-37.893865,145.054481,-37.903107,145.0811646112455,-37.940590861138894
435108091,1/26 Shepparson Avenue,Carnegie,3163,350,Apartment,1,1,1,0,N,-37.89023308,145.05810463,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.057403,-37.889286,145.0811646112455,-37.940590861138894
435107555,4/73 Mimosa Road,Carnegie,3163,450,Unit,2,1,1,0,N,-37.88904615,145.05213393,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.051754,-37.890517,145.052817,-37.888156,145.0811646112455,-37.940590861138894
435005307,5/29 Elliott Avenue,Carnegie,3163,375,Apartment,2,1,1,0,N,-37.890585,145.059778,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.055805,-37.893865,145.062007,-37.889804,145.0811646112455,-37.940590861138894
435104863,1/12 Toward Street,Murrumbeena,3163,350,Apartment,2,1,1,0,N,-37.89273362,145.06986555,145.07041,-37.88617,1144.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.071526,-37.89105,145.0811646112455,-37.940590861138894
435002195,101/1100 Dandenong Road,Carnegie,3163,470,House,2,2,1,0,N,-37.88451548,145.05931594,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.058765,-37.877269,145.05874,-37.883856,145.1041567003201,-37.83915180149627
434897919,6/4 Rigby Avenue,Carnegie,3163,400,Apartment,2,1,1,0,N,-37.900922,145.053809,145.0528,-37.90805,,145.04854,-37.9122,,145.039613,-37.903212,145.055805,-37.893865,145.054088,-37.901614,145.0811646112455,-37.940590861138894
435102727,211/316 Neerim Road,Carnegie,3163,550,Apartment,2,2,1,0,N,-37.88933825,145.05945691,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.057474,-37.889206,145.0811646112455,-37.940590861138894
434790707,4/34 Rosella Street,Murrumbeena,3163,260,Apartment,1,1,1,0,N,-37.894692,145.074442,145.07041,-37.88617,1144.0,145.04854,-37.9122,,145.077635,-37.894881,145.055805,-37.893865,145.076704,-37.894379,145.0811646112455,-37.940590861138894
435101271,3/11 Rosstown Road,Carnegie,3163,385,Unit,2,1,1,0,N,-37.88414,145.052807,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.051754,-37.890517,145.057245,-37.884084,144.9827482358214,-37.9065719716966
435101167,3/33 Oakleigh Road,Carnegie,3163,595,Unit,2,2,1,0,N,-37.89824483,145.04884414,145.04623,-37.89377,1138.0,145.04854,-37.9122,,145.039613,-37.903212,145.054369,-37.892697,145.049416,-37.901122,145.0811646112455,-37.940590861138894
435100759,2/158 Oakleigh Road,Carnegie,3163,300,Apartment,2,1,1,0,N,-37.900604,145.063507,145.0528,-37.90805,,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.064353,-37.901819,145.0811646112455,-37.940590861138894
435094975,11/2 Belsize Avenue,Carnegie,3163,495,Unit,2,1,1,0,N,-37.88804615,145.05919624,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.057207,-37.888958,145.0811646112455,-37.940590861138894
435094443,212 Neerim Road,Carnegie,3163,700,House,3,1,2,0,N,-37.88760961,145.05018364,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.049487,-37.890237,145.050405,-37.887765,144.9827482358214,-37.9065719716966
434887051,4/15 Moonya Road,Carnegie,3163,440,Unit,2,1,1,0,N,-37.8967329,145.05790664,145.0545,-37.89074,1145.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.059399,-37.895564,145.0811646112455,-37.940590861138894
435091383,1/10-12 Anzac Street,Carnegie,3163,720,Townhouse,4,1,2,0,N,-37.88597466,145.0656082,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.058765,-37.877269,145.066912,-37.884865,145.1041567003201,-37.83915180149627
435089815,3/11 Toward Street,Murrumbeena,3163,270,House,1,1,1,0,N,-37.89252,145.069518,145.07041,-37.88617,1144.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.071526,-37.89105,145.0811646112455,-37.940590861138894
435089583,2/36 Woornack Road,Carnegie,3163,275,Flat,1,1,1,0,N,-37.897875,145.059245,145.0545,-37.89074,1145.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.059399,-37.895564,145.0811646112455,-37.940590861138894
435089115,6/174 Murrumbeena Road,Murrumbeena,3163,380,Apartment,2,1,1,0,N,-37.896589,145.06542,145.0545,-37.89074,1145.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.065443,-37.897106,145.0811646112455,-37.940590861138894
435084935,12/67-69 Moonya Road,Carnegie,3163,315,Apartment,1,1,1,0,N,-37.8973355,145.06309244,145.0545,-37.89074,1145.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.064761,-37.896202,145.0811646112455,-37.940590861138894
435084883,76B Oakleigh Road,Carnegie,3163,900,Apartment,4,3,1,0,N,-37.89929019,145.05285194,145.04623,-37.89377,1138.0,145.04854,-37.9122,,145.039613,-37.903212,145.055805,-37.893865,145.055025,-37.899728,145.0811646112455,-37.940590861138894
422821914,26B Wallace Avenue,Murrumbeena,3163,825,Townhouse,3,2,2,1,N,-37.904487,145.067871,145.07764,-37.90584,1142.0,145.04854,-37.9122,,145.077635,-37.894881,145.055805,-37.893865,145.065805,-37.905871,145.0811646112455,-37.940590861138894
434978043,305/115-125 Poath Road,Murrumbeena,3163,490,Apartment,2,2,1,0,N,-37.89556286,145.07612161,145.08862,-37.89447,1116.0,145.04854,-37.9122,,145.077635,-37.894881,145.055805,-37.893865,145.076883,-37.894509,145.0811646112455,-37.940590861138894
435080275,1/9 Tranmere Avenue,Carnegie,3163,600,Unit,3,1,2,0,N,-37.8884978,145.06152995,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.062007,-37.889804,145.0811646112455,-37.940590861138894
434976227,10 First Avenue,Murrumbeena,3163,550,House,2,1,2,0,N,-37.898267,145.066059,145.0545,-37.89074,1145.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.065372,-37.897213,145.0811646112455,-37.940590861138894
435078479,3/9 Frogmore Road,Carnegie,3163,300,Apartment,1,1,1,0,N,-37.89437567,145.06398279,145.0545,-37.89074,1145.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.065597,-37.894242,145.0811646112455,-37.940590861138894
434569391,3/22 Chestnut Street,Carnegie,3163,370,Apartment,1,1,1,0,N,-37.886203,145.06078,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.06148,-37.884721,145.0811646112455,-37.940590861138894
435075479,8/25 Elliott Avenue,Carnegie,3163,295,Apartment,1,1,1,0,N,-37.890252,145.059832,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.062007,-37.889804,145.0811646112455,-37.940590861138894
435070991,132/115 Neerim Road,Glen Huntly,3163,400,Apartment,2,1,1,0,N,-37.88693883,145.04212541,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.041824,-37.889307,145.043534,-37.887002,144.9827482358214,-37.9065719716966
434975363,6/2 Anzac Street,Carnegie,3163,680,Townhouse,3,2,2,0,N,-37.88605724,145.06634481,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.058765,-37.877269,145.067395,-37.885504,145.1041567003201,-37.83915180149627
427072754,103/25 Rothschild Street,Glen Huntly,3163,530,Apartment,2,2,1,0,N,-37.8907317,145.03963176,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.040476,-37.889132,145.039489,-37.886484,144.9827482358214,-37.9065719716966
434973075,104/18 Etna Street,Glen Huntly,3163,400,Apartment,1,1,1,0,N,-37.89009806,145.0415639,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.041824,-37.889307,145.043534,-37.887002,144.9827482358214,-37.9065719716966
434868199,3/124 Murrumbeena Road,Murrumbeena,3163,485,Unit,2,2,1,0,N,-37.89265385,145.06617273,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.055805,-37.893865,145.065949,-37.892987,145.0811646112455,-37.940590861138894
434967187,201/79 Poath Road,Murrumbeena,3163,420,Apartment,2,1,1,0,N,-37.89387633,145.07667735,145.07041,-37.88617,1144.0,145.04854,-37.9122,,145.077635,-37.894881,145.055805,-37.893865,145.076704,-37.894379,145.0811646112455,-37.940590861138894
435067827,4/124 Murrumbeena Road,Murrumbeena,3163,500,Apartment,2,2,1,0,N,-37.89265385,145.06617273,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.055805,-37.893865,145.065949,-37.892987,145.0811646112455,-37.940590861138894
435065531,16/17 Shepparson Avenue,Carnegie,3163,420,House,2,1,1,0,N,-37.8890803,145.05797992,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.057474,-37.889206,145.0811646112455,-37.940590861138894
435065215,2/41 Woornack Road,Carnegie,3163,950,Townhouse,4,2,2,0,N,-37.898209,145.059805,145.0545,-37.89074,1145.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.059399,-37.895564,145.0811646112455,-37.940590861138894
435065047,2/22 Woornack Road,Carnegie,3163,800,Townhouse,4,3,2,0,N,-37.89770657,145.05799334,145.0545,-37.89074,1145.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.055597,-37.897421,145.0811646112455,-37.940590861138894
435064819,1/41 Woornack Road,Carnegie,3163,950,Townhouse,4,2,2,0,N,-37.898209,145.059805,145.0545,-37.89074,1145.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.059399,-37.895564,145.0811646112455,-37.940590861138894
435064303,2 & 3/10 Roseberry Grove,Glen Huntly,3163,360,Apartment,2,1,2,0,N,-37.888235,145.039793,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.040476,-37.889132,145.039489,-37.886484,144.9827482358214,-37.9065719716966
435062927,7/314 Neerim Road,Carnegie,3163,375,Unit,1,1,1,0,N,-37.8892745,145.05888204,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.057474,-37.889206,145.0811646112455,-37.940590861138894
434855835,4/50 Coorigil Road,Carnegie,3163,370,Unit,2,1,1,0,N,-37.89552669,145.06051287,145.0545,-37.89074,1145.0,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.059399,-37.895564,145.0811646112455,-37.940590861138894
435060263,9/7 Maroona Road,Carnegie,3163,540,Apartment,2,2,1,0,N,-37.88848432,145.04806828,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.047255,-37.889938,145.048283,-37.887603,144.9827482358214,-37.9065719716966
434743759,1/164 Leila Road,Carnegie,3163,440,House,2,1,1,0,N,-37.90272099,145.06384258,145.0528,-37.90805,,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.064118,-37.902103,145.0811646112455,-37.940590861138894
434852547,315/1060 Dandenong Road,Carnegie,3163,550,Apartment,2,2,1,0,N,-37.88401046,145.05587846,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.056905,-37.877103,145.057245,-37.884084,145.1041567003201,-37.83915180149627
434851039,G06/33 Jersey Parade,Carnegie,3163,450,Apartment,2,1,1,0,N,-37.88759466,145.06071546,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.062007,-37.889804,145.0811646112455,-37.940590861138894
435057019,191 Grange Rd,Glen Huntly,3163,240,Apartment,1,1,1,0,N,-37.89509934,145.04558126,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.047658,-37.890143,145.044327,-37.900433,144.9827482358214,-37.9065719716966
434951435,2/149 Grange Rd,Carnegie,3163,500,Unit,2,1,2,0,N,-37.89281326,145.04570321,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.04504,-37.889838,145.046435,-37.887383,144.9827482358214,-37.9065719716966
435054439,3/101 Grange Road,Glen Huntly,3163,650,Apartment,3,3,2,0,N,-37.888702,145.045102,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.04459,-37.889633,145.046435,-37.887383,144.9827482358214,-37.9065719716966
435139031,306/316 Neerim Rd,Carnegie,3163,520,Apartment,2,1,1,0,N,-37.88933825,145.05945691,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.057474,-37.889206,145.0811646112455,-37.940590861138894
435134195,6/225-229 Koornang Road,Carnegie,3163,360,Unit,1,1,1,0,N,-37.89359218,145.05602279,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.055805,-37.893865,145.056326,-37.893495,145.0811646112455,-37.940590861138894
432293558,112/115 Neerim Road,Glen Huntly,3163,380,Apartment,2,1,1,0,N,-37.88693883,145.04212541,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.041824,-37.889307,145.043534,-37.887002,144.9827482358214,-37.9065719716966
435101655,103/257 Neerim Road,Carnegie,3163,535,Apartment,2,2,1,0,N,-37.88876484,145.05512084,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.055089,-37.888653,145.0811646112455,-37.940590861138894
435088795,203/389 Neerim Road,Carnegie,3163,400,Apartment,2,1,1,0,N,-37.89048959,145.06487574,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.055805,-37.893865,145.064966,-37.890141,145.0811646112455,-37.940590861138894
434839291,35B Hawson Avenue,Glen Huntly,3163,1250,Townhouse,4,4,2,0,N,-37.89319069,145.0399151,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.040767,-37.889308,145.035071,-37.898684,144.9827482358214,-37.9065719716966
435122615,302/276 Neerim Road,Carnegie,3163,495,Apartment,2,2,1,0,N,-37.88875711,145.05620033,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.05706,-37.888929,145.0811646112455,-37.940590861138894
435084287,7 Longstaff Street,Carnegie,3163,690,House,4,3,4,0,N,-37.903999,145.058959,145.0528,-37.90805,,145.04854,-37.9122,,145.067375,-37.890198,145.055805,-37.893865,145.058916,-37.906154,145.0811646112455,-37.940590861138894
433934223,5/210 Grange Road,Carnegie,3163,559,Unit,4,1,1,0,N,-37.89608459,145.04575989,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.047658,-37.890143,145.044327,-37.900433,144.9827482358214,-37.9065719716966
435143747,1/9 Garden Avenue,Glen Huntly,3163,470,House,3,1,1,0,N,-37.89293786,145.04365951,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.04504,-37.889838,145.043534,-37.887002,144.9827482358214,-37.9065719716966
435142051,10/12 Rosedale Avenue,Glen Huntly,3163,300,Apartment,1,1,1,0,N,-37.890979,145.044382,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.04504,-37.889838,145.046435,-37.887383,144.9827482358214,-37.9065719716966
435135603,1/5 Toolambool Road,Carnegie,3163,425,Townhouse,2,1,1,0,N,-37.887397,145.053903,145.0545,-37.89074,1145.0,145.03801,-37.8857,1106.0,145.058575,-37.886241,145.054066,-37.890781,145.052831,-37.888039,145.0811646112455,-37.940590861138894
435124563,104 Etna Street,Glen Huntly,3163,600,Apartment,3,2,2,1,N,-37.89007295,145.04022584,145.04623,-37.89377,1138.0,145.03801,-37.8857,1106.0,145.042223,-37.889719,145.040767,-37.889308,145.039489,-37.886484,144.9827482358214,-37.9065719716966
434905887,1/22 Sydney Street,Murrumbeena,3163,375,Apartment,2,2,1,0,N,-37.888093,145.067701,145.07041,-37.88617,1144.0,145.03801,-37.8857,1106.0,145.067375,-37.890198,145.055805,-37.893865,145.067082,-37.887048,145.0811646112455,-37.940590861138894
