,id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_distance,min_sec_distance,min_other_distance
2145,435089899,607/9 High St,North Melbourne,3051,280,Apartment,1,1,0,0,N,-37.7996001,144.95383842,0.004836760486291385,0.008652082535534242,0.010324978431047245
2146,435080931,138  Curzon Street,North Melbourne,3051,620,House,3,1,0,0,N,-37.799885,144.948932,0.008478840179676721,0.008957831266117251,0.006757488319779719
2147,433629719,4/48 Curran Street,North Melbourne,3051,280,Apartment,1,1,1,0,N,-37.79205905,144.94300568,0.007054332249974924,0.00939453730063479,0.008275923361953283
2148,435028839,176 Chetwynd Street,North Melbourne,3051,500,House,2,1,0,0,N,-37.80362935,144.95278165,0.006059964144759271,0.00936783568577942,0.011610541909648536
2149,435020135,94 Melrose Street,North Melbourne,3051,550,House,3,2,0,0,N,-37.791808,144.942615,0.009532213244650499,0.007591649118697537,0.0051551048041147615
2150,434970267,25/70 O'Shanassy Street,North Melbourne,3051,380,Apartment,2,1,1,0,N,-37.79971959,144.94716561,0.007326299228649099,0.0099600152604148,0.007799250604194943
2151,434955679,430 Dryburgh Street,North Melbourne,3051,695,House,3,1,0,1,N,-37.795178,144.945145,0.008726653534362975,0.009035260367534798,0.006913377431385497
2152,434946319,111 Peel Street,North Melbourne,3051,640,House,3,2,0,1,N,-37.805401,144.955731,0.008120594682683153,0.00896780117977086,0.0066334016914337485
2153,434946315,7/480 Victoria Street,North Melbourne,3051,595,Apartment,2,1,1,0,N,-37.80501801,144.95015926,0.007054332249974924,0.00939453730063479,0.008275923361953283
2154,434946207,113A Errol Street,North Melbourne,3051,550,Apartment,3,1,0,0,N,-37.80221749,144.94950871,0.0033576355898912304,0.007006111985576136,0.01239625741723874
2155,426794562,133 Dryburgh Street,North Melbourne,3051,675,Townhouse,3,1,0,0,N,-37.803397,144.943097,0.00806919494305537,0.009018796240592845,0.0066859888594910325
2156,434833455,G04/108 Munster Terrace,North Melbourne,3051,460,Apartment,2,1,1,0,N,-37.80067187,144.94337824,0.008726653534362975,0.009035260367534798,0.006913377431385497
2158,417637594,107/33 Racecourse Road,North Melbourne,3051,500,Apartment,2,2,1,0,N,-37.78947542,144.94078207,0.005723242995455956,0.010084637543578186,0.008963762401207869
2159,434536767,303/392-398 Victoria Street,North Melbourne,3051,895,Apartment,3,2,1,1,N,-37.80533162,144.95294325,0.005694627221581277,0.010223302509097787,0.008985190938006293
2160,434320243,28/70 Oshanassy Street,North Melbourne,3051,390,Apartment,2,1,1,0,N,-37.79971959,144.94716561,0.005769812166946172,0.007410701373136585,0.010417366060654335
2161,434707783,15/147 Curzon Street,North Melbourne,3051,520,Apartment,3,1,1,0,N,-37.79952576,144.94845433,0.0019843973896478302,0.006627532949762261,0.014316928895540822
2163,432123426,69 Flemington Road,North Melbourne,3051,580,Apartment,2,1,1,0,Y,-37.799223,144.953891,0.007943380066389233,0.00957881813580333,0.007382676024214504
2165,435118075,701/108 Haines St,North Melbourne,3051,530,Apartment,2,2,0,0,N,-37.79847895,144.94365164,0.008478840179676721,0.008957831266117251,0.006757488319779719
2166,435119955,181 Melrose Street,North Melbourne,3051,750,House,2,1,0,0,Y,-37.790617,144.942511,0.0047322313135461,0.006290668867851298,0.012187216729185836
2167,435108335,421/55 Villiers street,North Melbourne,3051,320,Studio,1,1,0,0,Y,-37.7988135,144.95337227,0.008726653534362975,0.009035260367534798,0.006913377431385497
2168,428248450,1/88 Erskine Street,North Melbourne,3051,739,Townhouse,3,2,2,1,N,-37.794212,144.942421,0.005694627221581277,0.010223302509097787,0.008985190938006293
2169,426692510,15 Kipling Street,North Melbourne,3051,420,House,2,1,0,0,N,-37.795131,144.942325,0.006177816371510958,0.007002166673259778,0.010497173310943873
2170,411617147,02/1 O'Connell Street,North Melbourne,3051,300,Apartment,1,1,0,0,N,-37.805733,144.958001,0.005894801859901473,0.01049247563576875,0.008826799791946388
2171,430217102,101/25 Oxford Street,North Melbourne,3051,500,Apartment,2,1,1,0,N,-37.8006084,144.95419988,0.0064146521975549506,0.009990005776555625,0.008494892207372682
2173,428130402,9.09/69 Flemington Road,North Melbourne,3051,600,Apartment,2,1,1,0,N,-37.799223,144.953891,0.007054332249974924,0.00939453730063479,0.008275923361953283
2174,434795659,C705/111 Canning Street,North Melbourne,3051,700,Apartment,2,2,1,0,N,-37.79615782,144.94109223,0.005694627221581277,0.010223302509097787,0.008985190938006293
2175,434789867,523 Abbotsford Street,North Melbourne,3051,560,House,3,1,1,0,N,-37.794089,144.946776,0.00800194750304117,0.009094730300613266,0.006721958661052642
2176,434986271,312/3-11 High Street,North Melbourne,3051,290,Apartment,1,1,0,0,N,-37.7996001,144.95383842,0.008726653534362975,0.009035260367534798,0.006913377431385497
2177,434758475,56 Stawell Street,North Melbourne,3051,500,House,2,1,0,0,N,-37.802516,144.943203,0.008478840179676721,0.008957831266117251,0.006757488319779719
2179,420686466,106/83 Flemington Road,North Melbourne,3051,495,Apartment,2,1,0,0,N,-37.798902,144.952988,0.008726653534362975,0.009035260367534798,0.006913377431385497
2180,415698115,15/60 O'shanassy St,North Melbourne,3051,375,Apartment,1,1,0,0,N,-37.79977321,144.94758424,0.0064146521975549506,0.009990005776555625,0.008494892207372682
2181,434888275,7/20 Bedford Street,North Melbourne,3051,875,Apartment,3,2,1,0,Y,-37.80232312,144.95626685,0.008726653534362975,0.009035260367534798,0.006913377431385497
2182,434848331,304/189 Boundary Rd,North Melbourne,3051,339,Unit,1,1,1,0,N,-37.78835608,144.93996294,0.008726653534362975,0.009035260367534798,0.006913377431385497
2183,434823943,30x/69 Flemington Road,North Melbourne,3051,550,Apartment,2,1,1,0,N,-37.799223,144.953891,0.009032144654517694,0.007843498776704845,0.005656165225676026
2184,429452846,184 Boundary Road,North Melbourne,3051,450,House,3,1,1,0,N,-37.789549,144.940168,0.008726653534362975,0.009035260367534798,0.006913377431385497
2185,434741771,293 Flemington Road,North Melbourne,3051,560,House,2,1,0,0,N,-37.792092,144.944923,0.006739175725768861,0.01037681480332252,0.008069738500233712
2186,434735355,112/69-73 Flemington Road,North Melbourne,3051,450,Apartment,2,1,0,0,N,-37.799223,144.953891,0.004411592316722367,0.009744928905285211,0.013156249624009946
2187,431265910,202/179 Boundary Rd,North Melbourne,3051,250,Unit,1,1,0,0,N,-37.7889138,144.93948263,0.008726653534362975,0.009035260367534798,0.006913377431385497
2192,403160186,8 Vale Street,North Melbourne,3051,250,Apartment,1,1,0,0,Y,-37.79992676,144.95388794,0.006739175725768861,0.01037681480332252,0.008069738500233712
2193,422790278,103/188 Peel St,North Melbourne,3051,380,Apartment,1,1,0,0,Y,-37.803228,144.956837,0.002218006872941236,0.005348467452316904,0.014029674154732502
2194,433316614,51A O'Connell Street,North Melbourne,3051,1500,Apartment,2,2,1,0,N,-37.80454654,144.95756293,0.007666133034733641,0.009695836359292368,0.007719919954632977
2195,432671622,Studio/2 Cobden Street,North Melbourne,3051,240,Apartment,0,1,0,1,Y,-37.80550308,144.95740949,0.007943380066389233,0.00957881813580333,0.007382676024214504
2196,431494330,413/55 Villiers,North Melbourne,3051,348,Apartment,1,1,0,0,Y,-37.7988135,144.95337227,0.0012889782775524089,0.0079553117475097,0.016885758644496852
2197,430944622,511/111 Canning Street,North Melbourne,3051,600,Apartment,2,2,1,1,Y,-37.79615782,144.94109223,0.010098754804385874,0.0074037381773551895,0.005279756035898502
2199,430258054,120 Chetwynd Street,North Melbourne,3051,660,House,4,1,0,0,N,-37.804905,144.952576,0.008478840179676721,0.008957831266117251,0.006757488319779719
2201,435047887,316/445 Royal Parade,Parkville,3052,360,Apartment,1,1,1,0,N,-37.78252073,144.95923067,0.006947374827949732,0.00924773469558517,0.008428863327873591
2202,435141559,150 Park Drive,Parkville,3052,650,House,3,1,1,0,N,-37.792859,144.957405,0.006223640947281139,0.010214295043740614,0.008602143677030384
2203,435140383,513/91 Galada Avenue,Parkville,3052,380,Apartment,1,1,0,0,N,-37.77883589,144.93915153,0.007054332249974924,0.00939453730063479,0.008275923361953283
2204,435138259,18/283 Royal Parade,Parkville,3052,700,Apartment,3,2,0,0,N,-37.78684366,144.9586842,0.003063253988813292,0.008300785806175654,0.021734892339280637
2206,435118699,406/459 Royal Parade,Parkville,3052,560,Apartment,2,2,1,0,N,-37.78223026,144.95924261,0.0021244479537281206,0.00835361427812993,0.022157647914625458
2207,435117763,6 Carrangall Place,Parkville,3052,780,House,3,2,2,0,N,-37.77972303,144.94128475,0.0038781113870414398,0.010672142555756095,0.02268145615983468
2208,434921775,212/459 Royal Parade,Parkville,3052,540,Other,2,2,0,0,N,-37.78223026,144.95924261,0.005734701125603537,0.009877430688174978,0.024460803277898593
2209,434802107,27/495 Royal Parade,Parkville,3052,625,Apartment,3,1,1,0,N,-37.7811425,144.95939743,0.0019169527902485237,0.011037614234969349,0.01858162554782959
2210,435109595,17/517 Royal Parade,Parkville,3052,585,Townhouse,3,2,1,0,N,-37.78033319,144.95949918,0.003872278140837612,0.007152332346852289,0.020271783789280146
2211,435007671,711/61 Galada Avenue,Parkville,3052,450,Apartment,2,1,1,0,N,-37.78002849,144.93966344,0.0030323142976959173,0.001317410338487435,0.01907332089593617
2212,435106667,G5/92 Cade Way,Parkville,3052,480,Apartment,2,2,1,0,N,-37.77835777,144.93897952,0.0033266574816063197,0.009834348478650598,0.021506747080868298
2213,435100867,12/92 The Avenue,Parkville,3052,420,Unit,2,1,1,0,N,-37.78590674,144.95714299,0.003914912131815652,0.0114167708656775,0.019996806169997213
2214,434585171,1/38 Walker Street,Parkville,3052,910,Townhouse,3,2,2,0,N,-37.78427814,144.95802487,0.004592691530095568,0.006014839822512184,0.02259838720109144
2215,434681167,19/361 Royal Parade,Parkville,3052,625,Unit,3,1,1,0,N,-37.78522486,144.95887636,0.005249395870002031,0.006289626141502474,0.02117166401111574
2216,435081547,12 Yates Lane,Parkville,3052,780,Apartment,3,2,1,0,N,-37.78622121,144.94147824,0.002119877826678097,0.006785499392071992,0.022956859584887107
2217,434572335,14 The Avenue,Parkville,3052,570,House,2,1,1,0,N,-37.78833469,144.95736,0.003582680560692362,0.011851919675708842,0.02123357011904337
2218,435078259,6/46 Manningham Street,Parkville,3052,400,Apartment,2,1,1,0,N,-37.78713584,144.94222406,0.0035403746976882615,0.006119984722188788,0.023383713841037056
2219,435076359,9/10-12 Lennon Street,Parkville,3052,300,Apartment,1,1,1,0,N,-37.78668916,144.9410085,0.0059399124572597625,0.010398262354820133,0.02442682869306264
2220,434966283,102/86-90 Cade Way,Parkville,3052,460,Apartment,2,2,1,0,N,-37.77800483,144.93852862,0.005127608604395543,0.0037696856632894833,0.01600071154667999
2221,434960939,97 Oak Street,Parkville,3052,1000,House,5,2,2,0,N,-37.78119429,144.94186665,0.005753455483438549,0.0014158001271460234,0.016356276165429385
2222,434960331,22 Sauvage Street,Parkville,3052,950,House,5,2,2,0,N,-37.77609455,144.94150645,0.00523070062228765,0.006730698997862534,0.021830347890022844
2223,434958219,1205/91 Galada Avenue,Parkville,3052,480,Apartment,2,2,1,0,N,-37.77883589,144.93915153,0.0019631130889472457,0.008323238131854165,0.022100639198915528
2224,435058007,710/67 Galada Avenue,Parkville,3052,520,Apartment,2,2,1,0,N,-37.77970357,144.93937854,0.003299255218988595,0.005212779009304762,0.022375867022296752
2225,434741995,5/361 Royal Parade,Parkville,3052,350,Unit,1,1,1,0,N,-37.78522486,144.95887636,0.004857519016176644,0.007899990619770677,0.02294378346725916
2226,431816846,519/551 Swanston Street,Carlton,3053,490,Apartment,2,1,0,0,N,-37.8057399,144.96279031,0.0036214784780062986,0.011437844253473987,0.02165542332919937
2227,435146639,1114/160 Victoria Street,Carlton,3053,720,Apartment,2,2,0,0,N,-37.80633512,144.96190788,0.00385529039113169,0.00720922631077183,0.01976462304218752
2228,435145579,235 Elgin Street,Carlton,3053,1200,House,5,2,1,0,N,-37.797261,144.966529,0.004371115418282051,0.0009842205037459235,0.018011706471065536
2229,434838135,8/254 Cardigan Street,Carlton,3053,350,Unit,2,1,0,0,N,-37.79906268,144.96611298,0.0053135100864334945,0.017860112553913853,0.019294419271868972
2230,435145139,264 Cardigan Street,Carlton,3053,1200,House,6,2,0,0,N,-37.7988277,144.96601445,0.0011268256298193151,0.011036012685744095,0.01612849267600382
2231,405007800,203A/640 Swanston Street,Carlton,3053,550,Apartment,2,1,1,0,N,-37.801886,144.964289,0.003996070695057323,0.010827055047424507,0.011960924755218481
2232,435142423,107/950 Swanston Street,Carlton,3053,580,Apartment,2,2,1,0,N,-37.79378326,144.96541008,0.00616782370917461,0.009278947402998316,0.001216863389049646
2233,435042107,5/1 Owen Street,Carlton,3053,650,Apartment,2,1,1,0,N,-37.80101923,144.97402044,0.0053135100864334945,0.017860112553913853,0.019294419271868972
2234,435141159,209/495 Rathdowne Street,Carlton,3053,520,Apartment,2,1,1,0,N,-37.79419443,144.9708089,0.002242731370463446,0.01370209122724933,0.008431109298316116
2235,428935818,4/108 Keppel Street,Carlton,3053,550,Townhouse,2,1,0,0,N,-37.79411497,144.96598107,0.00680518574323081,0.01743551183646944,0.019737846209760677
2236,434935379,4117/160 Victoria Street,Carlton,3053,530,Apartment,1,1,0,0,N,-37.80633512,144.96190788,0.0053135100864334945,0.017860112553913853,0.019294419271868972
2237,435137495,421/528 Swanston Street,Carlton,3053,350,Apartment,1,1,0,0,Y,-37.80442228,144.96355013,0.00669385984336333,0.01607694307393025,0.021141528166210368
2238,435137271,unit 503/466 Swanston Street,Carlton,3053,300,Apartment,0,1,0,0,Y,-37.80602828,144.9632669,0.0053135100864334945,0.017860112553913853,0.019294419271868972
2239,434931279,1017/555 Swanston Street,Carlton,3053,475,Apartment,2,2,0,0,N,-37.80570028,144.96245502,0.004518626763648948,0.011392504212362823,0.003478556572655862
2240,434931003,13/14-22 Waterloo Street,Carlton,3053,520,Apartment,2,1,1,0,N,-37.79514689,144.96721158,0.0012884806451733306,0.010916186649776706,0.007998780705395116
2241,435135407,20/75 Drummond Street,Carlton,3053,650,Apartment,2,1,1,0,Y,-37.80472253,144.96747744,0.002701059979196728,0.013104804226339806,0.010026924723523295
2242,435034435,104/518 Swanston Street,Carlton,3053,500,Apartment,2,1,0,0,N,-37.8048404,144.96347625,0.007017851165558373,0.007775769491312809,0.0019388445481989445
2243,435133523,58/39 Rathdowne Street,Carlton,3053,570,Apartment,2,1,1,0,N,-37.806162,144.968802,0.0029410490867401626,0.01742119717270496,0.01808990161196697
2244,434733047,16 David Street,Carlton,3053,1000,Townhouse,3,2,1,0,N,-37.79703035,144.97204165,0.0033664913485748653,0.014851690947484507,0.017491783899880552
2245,434622903,37/117 Bouverie Street,Carlton,3053,250,Apartment,1,1,0,0,N,-37.80376697,144.96162559,0.005584757828229151,0.013804359456334462,0.02331434322472667
2246,435129691,40 Dorrit Street,Carlton,3053,720,House,2,2,0,0,N,-37.79963167,144.96650945,0.004534108642900716,0.014378754090178468,0.021079047008480484
2247,435128619,1204/139-145 Queensberry Street,Carlton,3053,600,Apartment,2,2,1,0,N,-37.80485396,144.96392924,0.003406812586574652,0.017477179749591447,0.015895485900094316
2248,434621075,613/613 Swanston Street,Carlton,3053,400,Apartment,1,1,0,0,N,-37.80407545,144.9630824,0.001072508275031628,0.011085195262150021,0.01618279190992697
2250,435124851,1908/570 Lygon Street,Carlton,3053,310,Apartment,1,1,0,0,Y,-37.79311641,144.96899525,0.003988961393644292,0.013712041168233427,0.01184740279554665
2251,434901635,5/13-29 University Street,Carlton,3053,530,Apartment,2,1,1,0,N,-37.79967968,144.96929068,0.003335440000950134,0.011603730434641142,0.013415114610023399
2252,435104775,1716/160 Victoria Street,Carlton,3053,800,Apartment,2,2,0,0,N,-37.80633512,144.96190788,0.004159229128996267,0.018310607399735085,0.018965435168949687
2253,435002227,201 Cardigan,Carlton,3053,1550,House,5,3,0,0,N,-37.8020422,144.96493418,0.0014195438166414236,0.01353724927181306,0.014610779063671548
2254,435001979,3219/160 victoria street,Carlton,3053,650,Apartment,2,1,0,1,Y,-37.80633512,144.96190788,0.004159229128996267,0.018310607399735085,0.018965435168949687
2255,435102999,303/127 Leicester Street,Carlton,3053,215,Apartment,1,1,0,0,N,-37.80287996,144.96027728,0.00335861615195724,0.017892760677312367,0.018531560863999944
2256,435102411,805/528 Swanston Street,Carlton,3053,275,Apartment,1,1,0,0,N,-37.80442228,144.96355013,0.0033318752977816563,0.012920809301274042,0.023455978619531814
2257,435102151,1615/160 Victoria Street,Carlton,3053,625,Apartment,1,2,0,1,N,-37.80633512,144.96190788,0.0033032664713917538,0.01184937267456386,0.010205698554291053
2258,434998695,22 Dorrit Street,Carlton,3053,1200,House,3,2,2,0,N,-37.80002535,144.96644211,0.002288309419623211,0.012747871979269342,0.014252663610707858
2259,425011822,819/160 Victoria Street,Carlton,3053,500,Apartment,1,1,0,1,N,-37.806144,144.961943,0.0053135100864334945,0.017860112553913853,0.019294419271868972
2260,435096331,915/528 Swanston Street,Carlton,3053,350,Apartment,1,1,0,0,Y,-37.80442228,144.96355013,0.006163453265372853,0.018037661715259216,0.019383136210492907
2261,434994559,2213/551 Swanston Street,Carlton,3053,560,Apartment,2,2,0,0,N,-37.8057399,144.96279031,0.0016218378105333961,0.01695636368693152,0.01921401609460536
2262,435095707,6/117-121 Bouverie Street,Carlton,3053,260,Apartment,1,1,0,0,N,-37.80376697,144.96162559,0.0023779739383994586,0.015252522986431908,0.02134873179961059
2263,435095411,106 Keppel Street,Carlton,3053,730,House,2,2,1,0,N,-37.79421099,144.96581586,0.007923088178374517,0.014644997892884062,0.025633470164657075
2264,435094303,106 Palmerston Street,Carlton,3053,630,House,3,1,0,0,N,-37.796214,144.971611,0.005015326612548513,0.017348254080177105,0.01980738241744251
2265,432561610,606/145 Queensberry,Carlton,3053,490,Apartment,1,1,0,0,Y,-37.80485396,144.96392924,0.006163453265372853,0.018037661715259216,0.019383136210492907
2266,435089755,3119/488 Swanston Street,Carlton,3053,330,Apartment,1,1,0,0,Y,-37.80550543,144.96335991,0.0053135100864334945,0.017860112553913853,0.019294419271868972
2267,434987443,11/230 Elgin Street,Carlton,3053,380,Studio,0,1,0,0,N,-37.79684113,144.96660835,0.002806651029257922,0.017183162980078142,0.01797865873751952
